;1992;1994;1995;1996;1998;1999;2000;2001;2002;2003;2005;2006;2007
47;0,004399918;0,004542946;0,004755041;0,004567888;0,003890916;0,003895524;0,003918954;0,003819691;0,003630895;0,00341734;0,003134208;0,003072052;0,003310439
48;0,004747591;0,004967393;0,005188463;0,005000268;0,004203108;0,004206873;0,004236389;0,004134562;0,00393119;0,003712693;0,003376938;0,003285888;0,003550287
49;0,005129138;0,005429454;0,005654725;0,005473908;0,004567378;0,004560091;0,004578206;0,004489492;0,004265696;0,004048579;0,003654302;0,003536968;0,003807799
50;0,00555146;0,005928872;0,006151809;0,005986892;0,004994447;0,004964033;0,004952677;0,004891202;0,004639299;0,004429547;0,003971374;0,003831878;0,004087146
51;0,006022824;0,006465419;0,006679303;0,006535974;0,005493374;0,00542752;0,005370749;0,005347206;0,005057702;0,004860583;0,004333785;0,004175519;0,004395013
52;0,006552839;0,007040021;0,007240862;0,007118736;0,006070281;0,005957696;0,005843257;0,005864567;0,005526848;0,005346691;0,004747366;0,004571482;0,004741112
53;0,007152108;0,007657682;0,007848032;0,007739556;0,006724805;0,006555446;0,006372987;0,006446273;0,006051031;0,005891479;0,005216946;0,005022825;0,005138321
54;0,007831004;0,008325842;0,0085154;0,008405963;0,007452105;0,007217724;0,006960006;0,007093436;0,00663384;0,006497982;0,005746989;0,005532469;0,005600179
55;0,008599473;0,009054152;0,009259081;0,00912787;0,008243444;0,007937997;0,007602697;0,007805522;0,00727833;0,007168809;0,006341795;0,006103565;0,006140277
56;0,009467208;0,009854865;0,010096416;0,00991802;0,009086039;0,008705887;0,008297195;0,008579842;0,007986838;0,007905984;0,007005473;0,00673981;0,006772449
57;0,010442534;0,010740963;0,011043748;0,010790891;0,009966827;0,009511108;0,0090396;0,009412799;0,00876124;0,00871098;0,007742066;0,007445507;0,007509528
58;0,01152725;0,011717904;0,01210804;0,011757232;0,010887187;0,010359032;0,009835782;0,010306183;0,009604539;0,009585341;0,008556138;0,008225099;0,008356862
59;0,012718754;0,012787924;0,013290241;0,012827509;0,011856225;0,011263398;0,010696284;0,011264311;0,010520027;0,010530112;0,009452422;0,009083426;0,009315181
60;0,014010721;0,013951572;0,014586782;0,014013438;0,01288798;0,012243492;0,011634416;0,0122928;0,011510839;0,011545462;0,010435609;0,010025772;0,010381593
61;0,015392557;0,015207184;0,015989333;0,015328121;0,014002039;0,01332515;0,012666822;0,013398798;0,012579891;0,012630486;0,011510243;0,01105776;0,01154884
62;0,016853506;0,01655375;0,017487735;0,016785012;0,015222376;0,01453853;0,013812913;0,014591915;0,01373181;0,013785601;0,012681454;0,012185393;0,01280631
63;0,018406842;0,018008275;0,019086645;0,018391764;0,016567885;0,015900816;0,01508892;0,015887945;0,014983417;0,015026056;0,013959401;0,013415739;0,014149649
64;0,02008196;0,019599611;0,0208001;0,020152011;0,018057259;0,017423867;0,016510956;0,017308111;0,016360624;0,016377549;0,015357987;0,014756615;0,015577135
65;0,021918949;0,021364628;0,022647581;0,02206636;0,019712663;0,019119429;0,018097283;0,018879001;0,017896755;0,01787359;0,016894049;0,016216357;0,017086702
66;0,023970865;0,023350166;0,024655;0,02413149;0,02156042;0,020998658;0,019868607;0,02063381;0,019634421;0,019557363;0,018587933;0,017803814;0,01867586
67;0,026300605;0,025610259;0,026853629;0,026342311;0,023630248;0,023072544;0,021847475;0,022609935;0,02162286;0,021480003;0,020464168;0,01952999;0,020345415
68;0,028937297;0,028168667;0,02926493;0,028714121;0,025944245;0,025358804;0,024051451;0,024820655;0,023881529;0,023671283;0,022552083;0,021420305;0,022127255
69;0,031886316;0,031026894;0,031904897;0,031277771;0,028519373;0,027880246;0,026494213;0,027260668;0,026406905;0,026146739;0,024886929;0,023513138;0,02407934
70;0,035143738;0,034175807;0,034790083;0,034072403;0,03137104;0,0306623;0,029187273;0,029914543;0,029182993;0,028917758;0,027511312;0,025857397;0,026278557
71;0,03869297;0,037592018;0,037937391;0,037147103;0,034512111;0,033733307;0,032138956;0,032753996;0,032177316;0,031989364;0,030476871;0,028515223;0,028825916
72;0,042505287;0,041238973;0,041364581;0,04056;0,037952269;0,03712497;0,035354796;0,035741749;0,035343346;0,035359473;0,033842561;0,031561191;0,031846621
73;0,046581287;0,045115733;0,045098176;0,044348008;0,041702662;0,040873754;0,038853346;0,038898367;0,038685747;0,039036265;0,037635202;0,035038104;0,03541325
74;0,050948506;0,049254313;0,049173205;0,048529185;0,045774646;0,045021409;0,042665498;0,042299212;0,042258185;0,043036464;0,041847209;0,038957016;0,039548938
75;0,055641746;0,053696914;0,053630063;0,053116732;0,050176146;0,049615202;0,046827393;0,046045724;0,046134514;0,047375769;0,046449254;0,04331421;0,044259418
