,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
64,365549.6834235177,369562.83753490105,373948.88432025985,379161.96159279376,387771.74249685794,398373.4218003807,407324.0668177702,413474.23564706865,416412.92325261736,418680.3391197079,420873.2651829305,422931.89355832647,424997.4060002736,427045.67294910026,428893.51513826766,430573.49495600467,432060.5443808008
65,356872.29999999993,360938.69999999995,365405.89999999997,370798.7999999998,379930.0999999999,391238.2999999999,400842.4999999998,407437.5999999998,410527.69999999984,412864.8999999999,415101.9999999999,417199.6,419312.0999999999,421429.5999999998,423359.0,425131.7,426718.5999999999
66,347438.00234343205,351558.6704958859,356106.35976265353,361672.7048904653,371304.7660637196,383296.8476895078,393543.42132948147,400583.01247720205,403830.7895615446,406243.9254819298,408530.88451911934,410673.44690138346,412839.73300674534,415034.64332074823,417054.8956232293,418930.5543135743,420628.38957104576
67,337217.28120535007,341388.2243870423,346012.24313646456,351745.13361035165,361860.0864618704,374519.6193878194,385406.5364186252,392898.6829127733,396314.55224155466,398811.02246940107,401153.12097224034,403345.45486473985,405571.25164119137,407851.5004799652,409972.060066587,411961.25634224195,413781.65796923445
68,326185.43889555184,330396.33303025557,335088.1866289487,340980.63988500496,351566.8338281612,364888.45724137675,376427.690843028,384392.3371097432,387991.8001407921,390580.2767159072,392982.0251658014,395227.20937740436,397516.6437722646,399889.58597880777,402119.8466983299,404233.33121412224,406188.35158190003
69,314317.77772383555,318551.96778231236,323298.8267476217,329343.77743977203,340395.7807963012,354385.2033966226,366602.730178287,375071.70087114186,378875.3453600195,381565.7739749419,384030.9129062414,386330.2959267124,388685.8972688916,391158.31431843335,393507.6088867149,395756.3040573348,397858.4167963768
70,301589.5999999994,305824.09999999945,310608.7999999994,316799.0999999993,328317.69999999943,342991.6999999994,355927.4999999994,364944.49999999936,368977.9999999993,371781.5999999993,374313.0999999993,376666.29999999935,379088.9999999993,381667.0999999993,384144.6999999994,386539.6999999994,388801.79999999935
71,287984.99168230605,292193.58167562,296995.8481653535,303321.5847448719,315304.62949911144,330677.26667903503,344370.22827135207,353978.8296652479,358267.6270571909,361195.0200406695,363794.9840215624,366200.6064823378,368690.3244138328,371379.4455560433,373993.91934780893,376545.688124721,378980.16830480576
72,273523.1733228752,277688.7873435439,282490.13410997944,288927.9026689298,301333.66905807913,317361.13298559847,331788.6725058919,341984.2624994287,346532.2931108421,349586.0173309304,352255.2896176131,354713.79784974887,357271.78127591166,360075.20564462524,362831.85000524437,365547.013332048,368162.07172165066
73,258232.14912229113,262349.9721736575,267134.9259719282,273645.1482205513,286383.1838674909,302950.00595264416,318012.9726047554,328730.74050098524,333515.1156358976,336687.75460085616,339425.82320288214,341940.2559759907,344569.66593107366,347488.3229551852,350388.5209887749,353269.06447701424,356067.78098609234
74,242139.92328113786,246217.39133584726,250973.49188925128,257500.41584811514,270431.53911793494,287350.59261312644,302873.2684690791,313988.2056683611,318959.21210730186,322233.39458052116,325038.3911921007,327614.3627348216,330320.273724157,333352.7401771633,336393.9613148702,339437.2304146535,342417.5668336891
75,225274.49999999983,229331.29999999987,234049.09999999986,240520.79999999984,253457.09999999986,270469.59999999986,286199.69999999984,297526.59999999986,302607.69999999984,305956.0999999998,308824.7999999998,311470.4999999999,314259.8999999999,317402.39999999985,320578.19999999984,323776.89999999985,326931.69999999984
76,207717.68852734123,211779.2892016318,216449.32037592996,222781.56733004405,235499.08153983217,252292.8047943496,267920.09118510754,279227.6664618037,284321.37100968853,287708.07915538887,290634.8873946281,293358.9583692627,296238.74933792057,299484.32165507536,302784.4437855324,306127.4755875389,309445.86760972824
77,189766.51830314702,193838.29343878038,198438.93082361598,204550.673313927,216840.09810581108,233122.26226978478,248353.0023578052,259420.35188950994,264431.71371507423,267817.72260687477,270790.61655730504,273593.66333626263,276562.6632551599,279897.8305415315,283308.6103124338,286784.4135295638,290257.42234416073
78,171771.82381528208,175832.58307511298,180327.01108333695,186144.24563278776,197823.61390187382,213339.09734804495,227914.6779379489,238545.4040863141,243387.89091561563,246732.46648066601,249731.98202266783,252604.44911863122,255651.3925034388,259055.3286004497,262559.79494656884,266157.18367781903,269779.1332737289
79,154084.43955161134,158086.428474297,162422.64089537185,167878.41196776563,178793.0931319576,193324.43495087003,207021.36234539503,217043.57085541217,221639.06541077123,224899.74690297144,227898.9783253537,230821.14993399978,233924.68783447842,237369.21777291188,240947.09305380247,244655.2558840495,248423.76946886463
80,137055.19999999995,140924.09999999992,145034.8999999999,150069.29999999993,160091.9999999999,173459.3999999999,186089.29999999993,195355.59999999995,199634.39999999988,202766.9999999999,205731.59999999992,208673.59999999992,211802.2999999999,215251.89999999988,218879.59999999992,222688.09999999992,226604.0999999999
81,121048.82644832795,124681.76991785193,128483.85033092566,133045.2598549507,142080.15842155882,154147.4680635654,165563.27330821674,173955.50048753616,177858.29370405385,180817.39933777376,183705.3055999242,186626.46484061048,189738.2214344837,193149.80942365393,196800.51111006035,200699.56312512216,204767.7100562801
82,106485.5873845361,109743.2181013341,113133.48259555608,117183.53143536164,125182.83115867592,135881.51729526182,146002.21662288686,153450.32594253114,156936.09042886016,159677.06824157006,162437.4097531662,165283.73520519998,168323.41130344808,171645.5089892483,175289.42154502007,179271.00134969625,183501.4493017059
83,93799.6380965802,96504.12632589023,99358.76969472357,102873.57708829713,109841.64068501351,119176.77649517545,127993.60228344855,134480.39115375796,137528.37030163946,140007.86747647935,142580.691106446,145284.23314948415,148183.0704551705,151355.59384301555,154960.0264249495,159018.14801170913,163426.98351899156
84,83425.13387241612,85360.17636696417,87534.68452926064,90504.85916082167,96498.20947423398,104548.47446339267,112124.90262934007,117686.01090998975,120295.71344961236,122471.65780759238,124787.92830648382,127266.78072917875,129942.3997379285,132896.65913118847,136426.02086991922,140556.73644914798,145165.9784908514
85,75796.22999999979,76707.0499999998,78036.19999999978,80466.83999999978,85594.15999999977,92511.83999999988,98983.58999999978,103707.4999999998,105898.69999999972,107730.29999999981,109711.89999999978,111870.19999999978,114226.59999999971,116885.29999999977,120301.09999999974,124502.49999999983,129340.09999999982
