,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
23,458461.77949072205,460218.5847963778,462095.8450908326,463883.74622378155,465968.7713535564,468320.15861466166,470069.9483442347,471143.5154848417,471766.3618472379,472449.91592444136,473439.41300335707,474480.8840223216,475592.9295628766,476657.3124574168,477579.0733940963,478337.64046432916,478902.63177928
24,460067.7961083133,461857.0280246284,463746.9286853756,465495.9759827464,467400.95927314257,469512.48364543036,471052.21919946105,472000.81364812376,472605.1297897203,473302.81777633243,474311.8457201266,475370.2507050679,476491.46962034825,477551.1278145122,478460.55329277006,479201.87700012577,479747.2689946906
25,461475.6682802647,463299.36520644766,465205.1592867735,466922.1351523236,468664.38418363646,470558.3789346038,471907.5429876575,472743.8342568017,473333.6407240628,474046.97132268356,475076.266184048,476152.20529829536,477283.46788237983,478339.94816622866,479238.84672133403,479964.94619276,480492.861317185
26,462683.54497645027,464543.7251577335,466468.6830346324,468160.4814568172,469757.65535190003,471456.8533396919,472635.2212861628,473372.0330904763,473951.38052249036,474681.85913385253,475732.1473478724,476826.21263578604,477968.38782168267,479023.2480514263,479913.4451896996,480626.3601102869,481138.9426366068
27,463689.8350932514,465588.49039181723,467535.89044399274,469209.4991635105,470679.56731345766,472207.05424272123,473234.65923535754,473884.9495828117,474457.9128163955,475207.0393259604,476279.03654691833,477391.8109579179,478545.7649690248,479600.5718310321,480483.9075086333,481185.6954024846,481685.10866106994
28,464493.2109462049,466432.3006230776,468405.419821757,470067.9021742871,471429.10208748374,472808.26889859815,473705.36634906364,474282.2073842552,474852.87951004424,475622.14607343223,476716.556019724,477848.61243886687,479015.2074381425,480071.5341943862,480949.86027061014,481642.5937524392,482131.0173385807
29,465092.61118910613,467074.05571831716,469076.16016198945,470734.6366531909,472005.43104999803,473259.9255635757,474046.9571833742,474563.5148222495,475136.0012024727,475926.89003367577,477044.4033429014,478196.3036297882,479376.3963690205,480435.8205878087,481310.9982571605,481996.76225908886,482476.38921403687
30,465487.2431505821,467512.91808694473,469547.25351147813,471208.8831823967,472407.91646044445,473561.5944013596,474259.15186265105,474728.66525811347,475307.0775168734,476121.05868318654,477262.3517795193,478434.64581726165,479629.08628882887,480693.1875647188,481567.0847720592,482247.97375014494,482721.0077211109
31,465676.5845809358,467748.3145026843,469818.0967985084,471490.05844042276,472636.11263769923,473712.9881648159,474341.7764616702,474777.5373400079,475365.98733694066,476204.51656454656,477370.2505404267,478563.47529642476,479773.10538995,480843.46305677085,481717.95189986686,482396.06702493696,482864.7194085613
32,465660.3848038716,467779.9373512729,469888.3431193845,471577.8163977727,472689.7667824945,473713.9626517806,474294.76324319927,474710.0951515377,475312.68894976366,476177.2054439125,477368.02495811717,478582.70355835976,479808.35572465806,480886.5465655695,481763.50068941666,482440.9470267958,482907.43410065526
33,465438.6652695467,467607.74530034617,469757.9024788635,471472.0490265733,472568.8194441179,473564.5169339589,474118.1507505435,474526.3882557373,475147.22009505314,476039.14437873004,477255.6765728404,478492.31739142985,479734.81331613084,480822.40927467984,481703.7012619755,482382.58494474343,482849.12499147
34,465011.71950724215,467231.9633894611,469426.94198229176,471172.8865221828,472273.40463018935,473264.79335839575,473812.0837548792,474226.55163437495,474869.6979206058,475790.4296955735,477033.2831308225,478292.37889640953,479552.52818563266,480651.0940817484,481538.59284391056,482221.01824430906,482689.8286729278
35,464380.11247779394,466653.0825399904,468895.8854788587,470680.69703611237,471803.84955922444,472815.07732152496,473376.813057496,473810.8055226612,474480.3188440865,475431.23487813974,476700.9984946101,477983.0254153788,479261.624295811,480372.71555068425,481268.28372380143,481956.3506274546,482429.64509652305
36,463544.6793277966,465871.8584863781,468165.4126570495,469996.08592105017,471160.6740566377,472215.79681629257,472812.6951472974,473279.45513965975,473979.35832135065,474961.8103655859,476259.05246566195,477564.46937449364,478862.29941020627,479987.4597839838,480892.95113408193,481588.75192164024,482068.73746881034
