Year,Age,Female,Male,Total
1887,82,4522.28,4049.29,8571.57
1887,83,4090.94,3589.07,7680.01
1887,84,3631.31,3113.35,6744.66
1887,85,3152.74,2631.43,5784.17
1887,86,2692.65,2180.38,4873.03
1887,87,2260.38,1769.46,4029.84
1887,88,1855.93,1398.68,3254.61
1887,89,1479.3,1068.06,2547.36
1887,90,1134.96,779.52,1914.48
1887,91,840.81,540.9,1381.71
1887,92,601.33,354.14,955.47
1887,93,416.52,219.24,635.76
1887,94,286.37,136.2,422.57
1887,95,203.93,97.17,301.1
1887,96,141.36,70.68,212.04
1887,97,91.69,48.9,140.59
1887,98,54.93,31.82,86.75
1887,99,31.07,19.42,50.49
1887,100,13.86,6.36,20.22
1887,101,7.13,3.49,10.62
1887,102,3.74,1.89,5.63
1887,103,2,0.97,2.97
1887,104,0.99,0.28,1.27
1887,105,0.28,0,0.28
1887,106,0,0,0
1887,107,0,0,0
1887,108,0,0,0
1887,109,0,0,0
1887,110+,0,0,0
1888,0,64468,81362,145830
1888,1,17263,18461,35724
1888,2,8748,9032,17780
1888,3,5875,6137,12012
1888,4,4654,4626,9280
1888,5,3445.12,3325.79,6770.91
1888,6,2477.11,2369.16,4846.27
1888,7,1766.85,1673.16,3440.01
1888,8,1314.34,1237.81,2552.15
1888,9,1119.58,1063.08,2182.66
1888,10,1144.54,1102.42,2246.96
1888,11,1237.1,1169.57,2406.67
1888,12,1359.23,1217.96,2577.19
1888,13,1510.93,1247.59,2758.52
1888,14,1692.21,1258.46,2950.67
1888,15,1890.23,1285.65,3175.88
1888,16,2053.77,1469.44,3523.21
1888,17,2170,1844.92,4014.92
1888,18,2241.5,2346.83,4588.33
1888,19,2278.51,2714.18,4992.69
1888,20,2289.64,2902.85,5192.49
1888,21,2299.12,2997.31,5296.43
1888,22,2313,3018.68,5331.68
1888,23,2331.28,2966.97,5298.25
1888,24,2353.96,2842.18,5196.14
1888,25,2378.07,2664.37,5042.44
1888,26,2391.74,2513.83,4905.57
1888,27,2392,2410.65,4802.65
1888,28,2378.87,2354.82,4733.69
1888,29,2352.34,2346.33,4698.67
1888,30,2315.98,2377.08,4693.06
1888,31,2284.11,2414.7,4698.81
1888,32,2260.33,2451.05,4711.38
1888,33,2244.61,2486.15,4730.76
1888,34,2236.98,2520.01,4756.99
1888,35,2238.4,2554.63,4793.03
1888,36,2252.81,2598.13,4850.94
1888,37,2281.22,2652.51,4933.73
1888,38,2323.6,2717.79,5041.39
1888,39,2379.97,2793.95,5173.92
1888,40,2443.73,2877.55,5321.28
1888,41,2488.62,2954.75,5443.37
1888,42,2508.05,3022.07,5530.12
1888,43,2502.04,3079.52,5581.56
1888,44,2470.56,3127.11,5597.67
1888,45,2425.56,3168.9,5594.46
1888,46,2414.75,3221.09,5635.84
1888,47,2450.07,3287.74,5737.81
1888,48,2531.52,3368.86,5900.38
1888,49,2659.09,3464.43,6123.52
1888,50,2820.34,3569.42,6389.76
1888,51,2965.46,3663.64,6629.1
1888,52,3081.98,3742.02,6824
1888,53,3169.93,3804.59,6974.52
1888,54,3229.3,3851.32,7080.62
1888,55,3277.71,3898.35,7176.06
1888,56,3385.72,4010.16,7395.88
1888,57,3570.96,4202.89,7773.85
1888,58,3833.44,4476.53,8309.97
1888,59,4173.15,4831.09,9004.24
1888,60,4566.22,5237.86,9804.08
1888,61,4917.19,5582.08,10499.27
1888,62,5202.18,5835.05,11037.23
1888,63,5421.18,5996.77,11417.95
1888,64,5574.22,6067.25,11641.47
1888,65,5684.11,6079.04,11763.15
1888,66,5842.27,6162.4,12004.67
1888,67,6071.5,6349.88,12421.38
1888,68,6371.84,6641.48,13013.32
1888,69,6743.27,7037.21,13780.48
1888,70,7151.15,7490.32,14641.47
1888,71,7456.87,7813.82,15270.69
1888,72,7625.8,7960.96,15586.76
1888,73,7657.93,7931.74,15589.67
1888,74,7553.26,7726.17,15279.43
1888,75,7331.33,7373.01,14704.34
1888,76,7070.26,6987.34,14057.6
1888,77,6789.6,6597.93,13387.53
1888,78,6489.34,6204.8,12694.14
1888,79,6169.47,5807.92,11977.39
1888,80,5824.14,5401.2,11225.34
1888,81,5429.87,4960.2,10390.07
1888,82,4980.81,4478.8,9459.61
1888,83,4476.93,3957,8433.93
1888,84,3918.25,3394.81,7313.06
1888,85,3324.01,2810.29,6134.3
1888,86,2771.27,2275.72,5046.99
1888,87,2279.26,1809.17,4088.43
1888,88,1847.99,1410.66,3258.65
1888,89,1477.46,1080.16,2557.62
1888,90,1164.6,813.36,1977.96
1888,91,897.1,593.03,1490.13
1888,92,671.91,414.85,1086.76
1888,93,489,278.82,767.82
1888,94,348.39,184.95,533.34
1888,95,246.01,127.77,373.78
1888,96,165.55,85.46,251.01
1888,97,102.94,52.58,155.52
1888,98,58.19,29.12,87.31
1888,99,31.3,15.07,46.37
1888,100,19.33,8.34,27.67
1888,101,10.82,4.57,15.39
1888,102,5.57,2.43,8
1888,103,2.93,1.27,4.2
1888,104,1.57,0.38,1.95
1888,105,0.77,0,0.77
1888,106,0,0,0
1888,107,0,0,0
1888,108,0,0,0
1888,109,0,0,0
1888,110+,0,0,0
1889,0,60902,75885,136787
1889,1,15612,16804,32416
1889,2,8020,8268,16288
1889,3,5379,5479,10858
1889,4,4149,4292,8441
1889,5,3067.55,3102.24,6169.79
1889,6,2233.54,2161.81,4395.35
1889,7,1621.47,1481.08,3102.55
1889,8,1231.32,1060.08,2291.4
1889,9,1063.11,898.8,1961.91
1889,10,1083.54,951.54,2035.08
1889,11,1159.37,1035.57,2194.94
1889,12,1257.3,1105.2,2362.5
1889,13,1377.33,1160.43,2537.76
1889,14,1519.47,1201.25,2720.72
1889,15,1678.48,1256.25,2934.73
1889,16,1833.43,1439.67,3273.1
1889,17,1979.09,1780.08,3759.17
1889,18,2105.59,2218.56,4324.15
1889,19,2173.41,2519.44,4692.85
1889,20,2185.13,2648.27,4833.4
1889,21,2190.5,2703.02,4893.52
1889,22,2201.92,2708.18,4910.1
1889,23,2219.43,2663.77,4883.2
1889,24,2243.01,2569.77,4812.78
1889,25,2269.56,2441.32,4710.88
1889,26,2286.69,2338.9,4625.59
1889,27,2291.32,2277.64,4568.96
1889,28,2283.42,2257.54,4540.96
1889,29,2263.01,2278.6,4541.61
1889,30,2233.75,2331.78,4565.53
1889,31,2210.3,2380.94,4591.24
1889,32,2196.33,2417.05,4613.38
1889,33,2191.83,2440.11,4631.94
1889,34,2196.8,2450.12,4646.92
1889,35,2210.53,2453.52,4664.05
1889,36,2230.13,2476.11,4706.24
1889,37,2254.85,2524.35,4779.2
1889,38,2284.74,2598.24,4882.98
1889,39,2319.76,2697.77,5017.53
1889,40,2356.83,2813.58,5170.41
1889,41,2383.61,2908.23,5291.84
1889,42,2396.99,2972.33,5369.32
1889,43,2396.98,3005.9,5402.88
1889,44,2383.59,3008.95,5392.54
1889,45,2365.66,2993.5,5359.16
1889,46,2378.65,3007.73,5386.38
1889,47,2431.42,3063.68,5495.1
1889,48,2523.97,3161.35,5685.32
1889,49,2656.3,3300.75,5957.05
1889,50,2816.19,3468.34,6284.53
1889,51,2954.75,3610.07,6564.82
1889,52,3059.75,3712.4,6772.15
1889,53,3131.2,3775.33,6906.53
1889,54,3169.1,3798.86,6967.96
1889,55,3192.17,3803.01,6995.18
1889,56,3275.35,3867.83,7143.18
1889,57,3437.36,4013.32,7450.68
1889,58,3678.21,4239.49,7917.7
1889,59,3997.9,4546.34,8544.24
1889,60,4374.3,4909.89,9284.19
1889,61,4718.94,5234.33,9953.27
1889,62,5009.69,5495.68,10505.37
1889,63,5246.55,5693.95,10940.5
1889,64,5429.52,5829.14,11258.66
1889,65,5574.45,5921.18,11495.63
1889,66,5744.69,6049.79,11794.48
1889,67,5956.06,6234.9,12190.96
1889,68,6208.57,6476.51,12685.08
1889,69,6502.23,6774.62,13276.85
1889,70,6813.09,7098.84,13911.93
1889,71,7045.42,7327.64,14373.06
1889,72,7175.27,7430.62,14605.89
1889,73,7202.66,7407.78,14610.44
1889,74,7127.57,7259.13,14386.7
1889,75,6962.29,7001,13963.29
1889,76,6755.94,6698.77,13454.71
1889,77,6520.8,6368.77,12889.57
1889,78,6256.86,6011,12267.86
1889,79,5964.12,5625.46,11589.58
1889,80,5637.68,5211.14,10848.82
1889,81,5257.96,4764.01,10021.97
1889,82,4820.01,4283.04,9103.05
1889,83,4323.86,3768.22,8092.08
1889,84,3769.5,3219.59,6989.09
1889,85,3177.55,2654.02,5831.57
1889,86,2630.47,2139.23,4769.7
1889,87,2148.9,1692.12,3841.02
1889,88,1732.83,1312.69,3045.52
1889,89,1382.25,1000.94,2383.19
1889,90,1092.52,752.13,1844.65
1889,91,845.06,547.31,1392.37
1889,92,635.19,381.75,1016.94
1889,93,462.94,255.43,718.37
1889,94,328.3,168.37,496.67
1889,95,228.07,115.5,343.57
1889,96,149.5,76.52,226.02
1889,97,89.36,46.37,135.73
1889,98,47.67,25.05,72.72
1889,99,24.42,12.56,36.98
1889,100,21.21,7.42,28.63
1889,101,12.35,4.02,16.37
1889,102,6.84,2.14,8.98
1889,103,3.5,1.1,4.6
1889,104,1.82,0.32,2.14
1889,105,0.98,0,0.98
1889,106,0.29,0,0.29
1889,107,0,0,0
1889,108,0,0,0
1889,109,0,0,0
1889,110+,0,0,0
1890,0,65670,81924,147594
1890,1,18981,20163,39144
1890,2,9388,9314,18702
1890,3,6179,6028,12207
1890,4,4660,4624,9284
1890,5,3417.93,3337.8,6755.73
1890,6,2492.42,2369.7,4862.12
1890,7,1800.35,1656.9,3457.25
1890,8,1341.73,1199.4,2541.13
1890,9,1116.56,997.21,2113.77
1890,10,1094.83,1008.38,2103.21
1890,11,1156.46,1065.24,2221.7
1890,12,1271.44,1125.85,2397.29
1890,13,1439.79,1190.21,2630
1890,14,1661.48,1258.32,2919.8
1890,15,1912.86,1352.66,3265.52
1890,16,2099.23,1563.13,3662.36
1890,17,2196.91,1912.2,4109.11
1890,18,2221.89,2347.99,4569.88
1890,19,2238.11,2663,4901.11
1890,20,2260.09,2822.7,5082.79
1890,21,2282.08,2896.49,5178.57
1890,22,2302.64,2901.75,5204.39
1890,23,2321.76,2838.45,5160.21
1890,24,2339.45,2706.6,5046.05
1890,25,2355.73,2528.52,4884.25
1890,26,2370.63,2393.5,4764.13
1890,27,2384.16,2323.83,4707.99
1890,28,2396.34,2319.54,4715.88
1890,29,2407.16,2380.6,4787.76
1890,30,2414.67,2491.52,4906.19
1890,31,2411.13,2590.21,5001.34
1890,32,2394.59,2661.15,5055.74
1890,33,2365.06,2704.34,5069.4
1890,34,2322.55,2719.79,5042.34
1890,35,2274.37,2715.71,4990.08
1890,36,2249.93,2724.98,4974.91
1890,37,2256.54,2755.82,5012.36
1890,38,2294.21,2808.24,5102.45
1890,39,2362.95,2882.25,5245.2
1890,40,2452.53,2972.1,5424.63
1890,41,2522,3054.85,5576.85
1890,42,2561.14,3124.81,5685.95
1890,43,2569.94,3181.95,5751.89
1890,44,2548.39,3226.28,5774.67
1890,45,2510,3263.91,5773.91
1890,46,2508.71,3319.24,5827.95
1890,47,2558,3398.38,5956.38
1890,48,2657.9,3501.34,6159.24
1890,49,2808.38,3628.12,6436.5
1890,50,2993.98,3769.39,6763.37
1890,51,3152.72,3887.94,7040.66
1890,52,3269.13,3974.44,7243.57
1890,53,3343.21,4028.9,7372.11
1890,54,3374.96,4051.33,7426.29
1890,55,3391.98,4067.82,7459.8
1890,56,3504.65,4182.85,7687.5
1890,57,3740.56,4422.55,8163.11
1890,58,4099.71,4786.89,8886.6
1890,59,4582.1,5275.89,9857.99
1890,60,5146.35,5844.48,10990.83
1890,61,5626.83,6312.44,11939.27
1890,62,5982.16,6634.69,12616.85
1890,63,6212.32,6811.26,13023.58
1890,64,6317.34,6842.12,13159.46
1890,65,6332.16,6767.64,13099.8
1890,66,6396.7,6749.21,13145.91
1890,67,6545.91,6827.19,13373.1
1890,68,6779.82,7001.57,13781.39
1890,69,7098.4,7272.37,14370.77
1890,70,7469.57,7604.86,15074.43
1890,71,7764.91,7860.24,15625.15
1890,72,7952.33,8003.82,15956.15
1890,73,8031.81,8035.57,16067.38
1890,74,8003.37,7955.52,15958.89
1890,75,7876.39,7771.73,15648.12
1890,76,7688.46,7516.52,15204.98
1890,77,7448.96,7197.95,14646.91
1890,78,7157.91,6816.03,13973.94
1890,79,6815.27,6370.77,13186.04
1890,80,6419.54,5867.74,12287.28
1890,81,5964.46,5329.35,11293.81
1890,82,5448.49,4761.17,10209.66
1890,83,4871.63,4163.24,9034.87
1890,84,4233.88,3535.52,7769.4
1890,85,3558.35,2897.14,6455.49
1890,86,2937.44,2324.5,5261.94
1890,87,2394.26,1836.74,4231
1890,88,1928.82,1433.83,3362.65
1890,89,1541.12,1115.79,2656.91
1890,90,1224.69,873.6,2098.29
1890,91,953.68,671.21,1624.89
1890,92,721.64,499.61,1221.25
1890,93,528.56,358.81,887.37
1890,94,374.43,248.79,623.22
1890,95,256.54,167.06,423.6
1890,96,163.87,103.58,267.45
1890,97,93.7,55.85,149.55
1890,98,46.03,23.87,69.9
1890,99,20.86,7.62,28.48
1890,100,21.53,8.22,29.75
1890,101,12.27,4.27,16.54
1890,102,6.78,2.15,8.93
1890,103,3.57,1.05,4.62
1890,104,1.73,0.3,2.03
1890,105,0.86,0,0.86
1890,106,0.26,0,0.26
1890,107,0,0,0
1890,108,0,0,0
1890,109,0,0,0
1890,110+,0,0,0
1891,0,61301,77895,139196
1891,1,16331,17417,33748
1891,2,8469,8757,17226
1891,3,5782,5816,11598
1891,4,4345,4369,8714
1891,5,3233.62,3186.25,6419.87
1891,6,2416.88,2305.56,4722.44
1891,7,1801.96,1652.93,3454.89
1891,8,1388.89,1228.37,2617.26
1891,9,1177.65,1031.88,2209.53
1891,10,1143.71,1028.35,2172.06
1891,11,1188.93,1077.36,2266.29
1891,12,1288.78,1143.78,2432.56
1891,13,1443.24,1227.62,2670.86
1891,14,1652.33,1328.88,2981.21
1891,15,1894.94,1458.47,3353.41
1891,16,2086.67,1660.04,3746.71
1891,17,2206.4,1944.49,4150.89
1891,18,2263.39,2287.09,4550.48
1891,19,2294.61,2588.9,4883.51
1891,20,2311.39,2820.09,5131.48
1891,21,2322.18,2960.22,5282.4
1891,22,2329.08,3004.17,5333.25
1891,23,2332.1,2951.95,5284.05
1891,24,2331.24,2803.57,5134.81
1891,25,2328.76,2587.39,4916.15
1891,26,2333.75,2416.91,4750.66
1891,27,2348.47,2320.52,4668.99
1891,28,2372.91,2298.21,4671.12
1891,29,2407.1,2349.96,4757.06
1891,30,2444.77,2457.77,4902.54
1891,31,2460.88,2549.45,5010.33
1891,32,2449.2,2606.96,5056.16
1891,33,2409.71,2630.31,5040.02
1891,34,2342.43,2619.5,4961.93
1891,35,2259.36,2586.71,4846.07
1891,36,2208.52,2580.64,4789.16
1891,37,2201.95,2613.49,4815.44
1891,38,2239.62,2685.25,4924.87
1891,39,2321.55,2795.91,5117.46
1891,40,2434.64,2933.99,5368.63
1891,41,2526.47,3053.48,5579.95
1891,42,2583.95,3142.88,5726.83
1891,43,2607.08,3202.21,5809.29
1891,44,2595.86,3231.45,5827.31
1891,45,2563.39,3241.27,5804.66
1891,46,2562.05,3274.33,5836.38
1891,47,2604.96,3341.29,5946.25
1891,48,2692.11,3442.17,6134.28
1891,49,2823.49,3576.94,6400.43
1891,50,2985.73,3735.42,6721.15
1891,51,3125.26,3876.86,7002.12
1891,52,3228.7,3991.05,7219.75
1891,53,3296.04,4077.99,7374.03
1891,54,3327.29,4137.69,7464.98
1891,55,3348.77,4190.34,7539.11
1891,56,3465.75,4316.73,7782.48
1891,57,3704.57,4537.06,8241.63
1891,58,4065.21,4851.33,8916.54
1891,59,4547.69,5259.54,9807.23
1891,60,5114.14,5730.14,10844.28
1891,61,5613.15,6136.98,11750.13
1891,62,6006.88,6448.5,12455.38
1891,63,6295.33,6664.73,12960.06
1891,64,6478.48,6785.65,13264.13
1891,65,6586.04,6840.03,13426.07
1891,66,6736.76,6942.93,13679.69
1891,67,6960.34,7123.12,14083.46
1891,68,7256.78,7380.58,14637.36
1891,69,7626.07,7715.34,15341.41
1891,70,8037.04,8093.42,16130.46
1891,71,8365.01,8379.03,16744.04
1891,72,8578.79,8538.22,17117.01
1891,73,8678.38,8570.99,17249.37
1891,74,8663.79,8477.32,17141.11
1891,75,8541.29,8267.71,16809
1891,76,8336.03,7983.98,16320.01
1891,77,8054.28,7636.63,15690.91
1891,78,7696.05,7225.65,14921.7
1891,79,7261.33,6751.03,14012.36
1891,80,6756.22,6217.47,12973.69
1891,81,6205.07,5643.78,11848.85
1891,82,5613.95,5034.64,10648.59
1891,83,4982.89,4390.07,9372.96
1891,84,4311.88,3710.05,8021.93
1891,85,3621.14,3016.49,6637.63
1891,86,2991.62,2396.99,5388.61
1891,87,2443.55,1873.44,4316.99
1891,88,1976.93,1445.86,3422.79
1891,89,1591.77,1114.22,2705.99
1891,90,1280.48,868.01,2148.49
1891,91,1012.75,665.07,1677.82
1891,92,781.02,494.86,1275.88
1891,93,585.26,357.39,942.65
1891,94,425.5,252.66,678.16
1891,95,299.56,177.39,476.95
1891,96,198.83,118.55,317.38
1891,97,121.15,72.84,193.99
1891,98,66.52,40.31,106.83
1891,99,34.92,20.92,55.84
1891,100,24.39,11.17,35.56
1891,101,14.69,6.74,21.43
1891,102,8.35,3.72,12.07
1891,103,4.62,2,6.62
1891,104,2.44,1.05,3.49
1891,105,1.18,0.31,1.49
1891,106,0.34,0,0.34
1891,107,0,0,0
1891,108,0,0,0
1891,109,0,0,0
1891,110+,0,0,0
1892,0,69118,86500,155618
1892,1,16484,17351,33835
1892,2,7620,7817,15437
1892,3,4585.25,4503.64,9088.89
1892,4,3853.75,3734.35,7588.1
1892,5,3012.08,2852.47,5864.55
1892,6,2284.72,2103.16,4387.88
1892,7,1727.77,1547.73,3275.5
1892,8,1341.26,1186.16,2527.42
1892,9,1125.17,1018.48,2143.65
1892,10,1062.42,1013.69,2076.11
1892,11,1084.79,1047.87,2132.66
1892,12,1175.18,1090.02,2265.2
1892,13,1333.59,1140.15,2473.74
1892,14,1560.03,1198.27,2758.3
1892,15,1829.06,1286.52,3115.58
1892,16,2038.88,1493.65,3532.53
1892,17,2164.06,1841.82,4005.88
1892,18,2213.34,2274.23,4487.57
1892,19,2221.66,2563.77,4785.43
1892,20,2205.7,2679.82,4885.52
1892,21,2197.33,2727.05,4924.38
1892,22,2204.47,2731.65,4936.12
1892,23,2227.15,2693.59,4920.74
1892,24,2265.35,2612.89,4878.24
1892,25,2314.37,2502.82,4817.19
1892,26,2355.3,2416.39,4771.69
1892,27,2383.41,2366.89,4750.3
1892,28,2398.71,2354.29,4753
1892,29,2401.2,2378.61,4779.81
1892,30,2391.77,2432.47,4824.24
1892,31,2373.92,2486.42,4860.34
1892,32,2348.53,2533.08,4881.61
1892,33,2315.62,2572.47,4888.09
1892,34,2275.17,2604.56,4879.73
1892,35,2232.95,2631.7,4864.65
1892,36,2212.08,2663.08,4875.16
1892,37,2218.3,2701.03,4919.33
1892,38,2251.62,2745.56,4997.18
1892,39,2312.05,2796.64,5108.69
1892,40,2392.24,2854.84,5247.08
1892,41,2462.74,2922.31,5385.05
1892,42,2516.22,2999.59,5515.81
1892,43,2552.69,3086.68,5639.37
1892,44,2572.11,3183.58,5755.69
1892,45,2580.75,3288.13,5868.88
1892,46,2603.5,3391.76,5995.26
1892,47,2646.64,3492.29,6138.93
1892,48,2710.13,3589.73,6299.86
1892,49,2793.99,3684.09,6478.08
1892,50,2895.28,3776.41,6671.69
1892,51,3002.38,3870.99,6873.37
1892,52,3112.33,3968.89,7081.22
1892,53,3225.16,4070.09,7295.25
1892,54,3340.84,4174.62,7515.46
1892,55,3467.84,4289.29,7757.13
1892,56,3639.81,4441.39,8081.2
1892,57,3865.18,4637.74,8502.92
1892,58,4143.99,4878.35,9022.34
1892,59,4476.19,5163.22,9639.41
1892,60,4847.98,5481.47,10329.45
1892,61,5204.1,5789.56,10993.66
1892,62,5530.71,6076.63,11607.34
1892,63,5827.81,6342.67,12170.48
1892,64,6095.4,6587.69,12683.09
1892,65,6339.25,6814.95,13154.2
1892,66,6582.32,7037.62,13619.94
1892,67,6830.4,7258.93,14089.33
1892,68,7083.48,7478.93,14562.41
1892,69,7341.55,7697.58,15039.13
1892,70,7598.94,7906.45,15505.39
1892,71,7832.99,8071.75,15904.74
1892,72,8038.01,8185.03,16223.04
1892,73,8214.03,8246.28,16460.31
1892,74,8361.03,8255.5,16616.53
1892,75,8460.17,8200.52,16660.69
1892,76,8436.07,8032.54,16468.61
1892,77,8269.88,7739.38,16009.26
1892,78,7961.61,7321.04,15282.65
1892,79,7511.28,6777.52,14288.8
1892,80,6939.37,6131.35,13070.72
1892,81,6328.01,5472.66,11800.67
1892,82,5697.73,4823.98,10521.71
1892,83,5048.51,4185.33,9233.84
1892,84,4380.37,3556.68,7937.05
1892,85,3707.31,2947.46,6654.77
1892,86,3085.4,2395.28,5480.68
1892,87,2528.64,1909.55,4438.19
1892,88,2037.05,1490.27,3527.32
1892,89,1610.61,1137.44,2748.05
1892,90,1247.56,847.98,2095.54
1892,91,940.73,609.59,1550.32
1892,92,688.35,419.21,1107.56
1892,93,490.42,276.81,767.23
1892,94,346.94,182.4,529.34
1892,95,251.29,129.32,380.61
1892,96,177.05,90.84,267.89
1892,97,117.6,60.28,177.88
1892,98,72.95,37.63,110.58
1892,99,43.1,22.91,66.01
1892,100,18.54,13.92,32.46
1892,101,10.67,7.92,18.59
1892,102,6.24,4.92,11.16
1892,103,3.46,2.82,6.28
1892,104,1.86,1.57,3.43
1892,105,0.96,0.85,1.81
1892,106,0.27,0,0.27
1892,107,0,0,0
1892,108,0,0,0
1892,109,0,0,0
1892,110+,0,0,0
1893,0,66877,84280,151157
1893,1,16097,17439,33536
1893,2,7701,8125,15826
1893,3,4813.27,4887.91,9701.18
1893,4,4008.73,4027.09,8035.82
1893,5,3085.04,3029.85,6114.89
1893,6,2294.64,2183.74,4478.38
1893,7,1700.61,1560.61,3261.22
1893,8,1302.98,1160.47,2463.45
1893,9,1101.73,983.31,2085.04
1893,10,1071.61,991.79,2063.4
1893,11,1111.64,1036.46,2148.1
1893,12,1196.52,1079.96,2276.48
1893,13,1326.29,1122.3,2448.59
1893,14,1500.93,1163.47,2664.4
1893,15,1710.69,1234.52,2945.21
1893,16,1916.55,1459.63,3376.18
1893,17,2108.75,1869.85,3978.6
1893,18,2269.11,2385.46,4654.57
1893,19,2324.9,2687.54,5012.44
1893,20,2282.55,2741.8,5024.35
1893,21,2240.44,2729.83,4970.27
1893,22,2223.17,2697.03,4920.2
1893,23,2230.72,2643.4,4874.12
1893,24,2263.11,2568.95,4832.06
1893,25,2315.07,2483.13,4798.2
1893,26,2365.57,2423.8,4789.37
1893,27,2409.33,2400.44,4809.77
1893,28,2446.36,2413.04,4859.4
1893,29,2476.67,2461.6,4938.27
1893,30,2498.16,2537.72,5035.88
1893,31,2502.45,2607.85,5110.3
1893,32,2487.48,2663.58,5151.06
1893,33,2453.22,2704.94,5158.16
1893,34,2399.69,2731.9,5131.59
1893,35,2334.71,2749.67,5084.38
1893,36,2289.68,2778.99,5068.67
1893,37,2272.42,2825.05,5097.47
1893,38,2282.94,2887.87,5170.81
1893,39,2321.24,2967.42,5288.66
1893,40,2380.87,3058.26,5439.13
1893,41,2436.05,3138.59,5574.64
1893,42,2480.31,3202.96,5683.27
1893,43,2513.66,3251.37,5765.03
1893,44,2536.1,3283.81,5819.91
1893,45,2553.23,3307.02,5860.25
1893,46,2587.39,3348,5935.39
1893,47,2644.18,3413.49,6057.67
1893,48,2723.59,3503.49,6227.08
1893,49,2825.63,3617.99,6443.62
1893,50,2944.33,3752.43,6696.76
1893,51,3055.88,3888.48,6944.36
1893,52,3154.32,4021.56,7175.88
1893,53,3239.64,4151.68,7391.32
1893,54,3311.84,4278.85,7590.69
1893,55,3385.2,4407.95,7793.15
1893,56,3516.8,4558.61,8075.41
1893,57,3720.89,4735.73,8456.62
1893,58,3997.5,4939.33,8936.83
1893,59,4346.61,5169.38,9515.99
1893,60,4748.63,5419.77,10168.4
1893,61,5125.17,5665.93,10791.1
1893,62,5456.66,5901.75,11358.41
1893,63,5743.09,6127.22,11870.31
1893,64,5984.45,6342.33,12326.78
1893,65,6193.25,6550.09,12743.34
1893,66,6419.49,6762.5,13181.99
1893,67,6675.66,6982.56,13658.22
1893,68,6961.78,7210.26,14172.04
1893,69,7277.83,7445.6,14723.43
1893,70,7608.07,7676.88,15284.95
1893,71,7889.5,7857.16,15746.66
1893,72,8106.36,7974.71,16081.07
1893,73,8258.67,8029.56,16288.23
1893,74,8346.41,8021.69,16368.1
1893,75,8360.39,7943.15,16303.54
1893,76,8263.83,7762.17,16026
1893,77,8047.54,7470.79,15518.33
1893,78,7711.5,7069.02,14780.52
1893,79,7255.73,6556.87,13812.6
1893,80,6697.93,5953.28,12651.21
1893,81,6108.95,5334.14,11443.09
1893,82,5506.48,4718.39,10224.87
1893,83,4890.54,4106.06,8996.6
1893,84,4261.1,3497.13,7758.23
1893,85,3629.21,2901.95,6531.16
1893,86,3038.85,2361.89,5400.74
1893,87,2501.05,1887.32,4388.37
1893,88,2015.8,1478.23,3494.03
1893,89,1583.1,1134.61,2717.71
1893,90,1204.6,853.15,2057.75
1893,91,886.87,620.59,1507.46
1893,92,631.58,433.61,1065.19
1893,93,438.7,292.23,730.93
1893,94,308.24,196.42,504.66
1893,95,231.43,139.99,371.42
1893,96,173.16,98.19,271.35
1893,97,124.64,64.78,189.42
1893,98,85.88,39.8,125.68
1893,99,56.88,23.23,80.11
1893,100,27.76,10.77,38.53
1893,101,16.21,5.48,21.69
1893,102,9.83,2.91,12.74
1893,103,6.09,1.68,7.77
1893,104,3.58,0.9,4.48
1893,105,2.06,0.27,2.33
1893,106,1.14,0,1.14
1893,107,0.34,0,0.34
1893,108,0,0,0
1893,109,0,0,0
1893,110+,0,0,0
1894,0,59386,75613,134999
1894,1,14841,15713,30554
1894,2,7000,6977,13977
1894,3,4354.27,4336.59,8690.86
1894,4,3660.74,3797.42,7458.16
1894,5,2826.37,2861.54,5687.91
1894,6,2108.75,2024.16,4132.91
1894,7,1572.27,1409.09,2981.36
1894,8,1216.91,1016.33,2233.24
1894,9,1042.69,845.87,1888.56
1894,10,1025.24,861.29,1886.53
1894,11,1067.13,916.88,1984.01
1894,12,1144.02,976.24,2120.26
1894,13,1255.88,1039.36,2295.24
1894,14,1402.74,1106.23,2508.97
1894,15,1577.49,1198.13,2775.62
1894,16,1751.83,1400.19,3152.02
1894,17,1918.67,1733.69,3652.36
1894,18,2066.78,2150.17,4216.95
1894,19,2151.22,2455.83,4607.05
1894,20,2173,2618.19,4791.19
1894,21,2181.01,2701.14,4882.15
1894,22,2187.52,2720.64,4908.16
1894,23,2192.5,2676.71,4869.21
1894,24,2195.97,2569.32,4765.29
1894,25,2199.55,2418.84,4618.39
1894,26,2209.79,2306.62,4516.41
1894,27,2228.31,2253,4481.31
1894,28,2255.13,2257.97,4513.1
1894,29,2290.23,2321.55,4611.78
1894,30,2329.17,2429.47,4758.64
1894,31,2354.17,2524.75,4878.92
1894,32,2360.79,2593.1,4953.89
1894,33,2349.02,2634.56,4983.58
1894,34,2318.85,2649.11,4967.96
1894,35,2275.78,2645.3,4921.08
1894,36,2241.71,2657.3,4899.01
1894,37,2222.11,2693.65,4915.76
1894,38,2217.01,2754.34,4971.35
1894,39,2226.39,2839.4,5065.79
1894,40,2249,2941.62,5190.62
1894,41,2279.87,3032.27,5312.14
1894,42,2317.78,3104.16,5421.94
1894,43,2362.7,3157.29,5519.99
1894,44,2414.65,3191.67,5606.32
