Chile, Exposure to risk (period 1x1), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2006          34            123135.29       123500.65       246635.94
  2006          35            123170.53       123320.99       246491.52
  2006          36            123080.69       123024.61       246105.30
  2006          37            123411.10       123142.94       246554.04
  2006          38            124452.31       123959.86       248412.17
  2006          39            125803.03       125080.08       250883.11
  2006          40            126821.12       125872.63       252693.76
  2006          41            127694.52       126522.62       254217.13
  2006          42            127559.20       126178.56       253737.76
  2006          43            125938.37       124372.59       250310.96
  2006          44            123234.75       121497.42       244732.17
  2006          45            120438.86       118525.63       238964.49
  2006          46            117483.63       115391.61       232875.24
  2006          47            113949.20       111680.91       225630.11
  2006          48            109766.82       107326.66       217093.47
  2006          49            105168.49       102554.59       207723.08
  2006          50            100440.16        97647.08       198087.24
  2006          51             95520.08        92542.73       188062.81
  2006          52             91039.23        87850.97       178890.20
  2006          53             87346.16        83909.31       171255.46
  2006          54             84194.84        80481.57       164676.41
  2006          55             80962.47        76972.06       157934.53
  2006          56             77719.01        73454.91       151173.92
  2006          57             74767.57        70199.77       144967.34
  2006          58             72179.38        67263.81       139443.19
  2006          59             69832.48        64549.04       134381.52
  2006          60             67579.99        61923.82       129503.81
  2006          61             65513.80        59470.56       124984.36
  2006          62             63161.24        56798.79       119960.03
  2006          63             60293.25        53723.46       114016.70
  2006          64             57143.37        50434.08       107577.45
  2006          65             54135.34        47278.40       101413.74
  2006          66             51141.26        44167.43        95308.70
  2006          67             48546.19        41367.65        89913.84
  2006          68             46567.36        39038.28        85605.63
  2006          69             44997.26        37036.14        82033.40
  2006          70             43370.76        35030.46        78401.23
  2006          71             41729.33        33052.02        74781.35
  2006          72             40125.59        31141.86        71267.44
  2006          73             38517.26        29275.93        67793.19
  2006          74             36872.16        27432.24        64304.40
  2006          75             35138.98        25574.11        60713.09
  2006          76             33305.79        23706.15        57011.94
  2006          77             31310.89        21783.61        53094.51
  2006          78             29131.16        19786.58        48917.73
  2006          79             26716.21        17691.71        44407.92
  2006          80             21653.52        14702.22        36355.74
  2006          81             20336.19        13235.63        33571.82
  2006          82             18651.79        11664.06        30315.86
  2006          83             16625.92        10106.30        26732.21
  2006          84             15002.49         8794.94        23797.43
  2006          85             13666.40         7465.65        21132.05
  2006          86             11944.73         6151.81        18096.54
  2006          87             10359.71         5090.49        15450.21
  2006          88              9197.12         4298.99        13496.11
  2006          89              8030.11         3575.79        11605.89
  2006          90              6776.81         2868.75         9645.56
  2006          91              5626.03         2268.31         7894.34
  2006          92              4655.84         1768.63         6424.48
  2006          93              3679.98         1313.78         4993.76
  2006          94              2740.23          948.05         3688.28
  2006          95              2030.31          666.64         2696.96
  2006          96              1486.43          438.68         1925.11
  2006          97              1026.86          300.99         1327.85
  2006          98               687.75          203.98          891.72
  2006          99               464.31          123.28          587.59
  2006         100               293.52           76.56          370.08
  2006         101               177.36           44.42          221.78
  2006         102               113.81           25.31          139.12
  2006         103                68.59           16.54           85.13
  2006         104                36.25            9.64           45.89
  2006         105                20.04            5.16           25.20
  2006         106                10.63            2.60           13.23
  2006         107                 4.71            1.46            6.17
  2006         108                 2.00            0.40            2.40
  2006         109                 0.84            0.00            0.84
  2006         110+                0.15            0.00            0.15
  2007           0            121609.99       126325.56       247935.55
  2007           1            121450.72       126081.08       247531.80
  2007           2            121626.56       126230.45       247857.01
  2007           3            122050.41       126639.86       248690.26
  2007           4            122736.32       127323.32       250059.64
  2007           5            122382.39       126928.72       249311.11
  2007           6            124224.56       128815.97       253040.52
  2007           7            126521.72       131176.57       257698.29
  2007           8            129144.39       133874.19       263018.58
  2007           9            131961.67       136771.59       268733.25
  2007          10            134926.76       139820.45       274747.20
  2007          11            137996.87       142970.96       280967.84
  2007          12            140616.68       145650.22       286266.90
  2007          13            142489.34       147547.01       290036.34
  2007          14            143736.15       148787.46       292523.61
  2007          15            144851.10       149881.74       294732.84
  2007          16            145819.22       150816.52       296635.74
  2007          17            145923.23       150840.28       296763.50
  2007          18            144879.64       149654.86       294534.49
  2007          19            142996.59       147582.07       290578.65
  2007          20            141004.85       145387.28       286392.12
  2007          21            138928.79       143090.43       282019.22
  2007          22            136372.41       140282.77       276655.18
  2007          23            133267.81       136894.20       270162.01
  2007          24            129895.49       133214.18       263109.67
  2007          25            126539.72       129542.03       256081.75
  2007          26            123064.38       125738.61       248802.98
  2007          27            120580.84       122936.14       243516.98
  2007          28            119647.23       121706.20       241353.42
  2007          29            119781.37       121559.77       241341.14
  2007          30            119894.99       121387.41       241282.40
  2007          31            120149.61       121356.80       241506.41
  2007          32            120589.94       121528.06       242118.00
  2007          33            121110.72       121804.45       242915.16
  2007          34            121704.25       122170.54       243874.79
  2007          35            122391.16       122633.71       245024.87
  2007          36            123078.76       123102.34       246181.09
  2007          37            123837.27       123640.59       247477.86
  2007          38            124675.30       124252.07       248927.37
  2007          39            125463.08       124810.74       250273.82
  2007          40            126058.33       125182.02       251240.34
  2007          41            126480.91       125384.57       251865.48
  2007          42            126337.58       125027.84       251365.42
  2007          43            125413.60       123899.49       249313.09
  2007          44            123842.78       122130.50       245973.29
  2007          45            122084.17       120171.76       242255.93
  2007          46            120176.08       118061.79       238237.87
  2007          47            117471.00       115162.02       232633.02
  2007          48            113733.21       111242.79       224976.00
  2007          49            109302.89       106636.29       215939.17
  2007          50            104777.16       101928.92       206706.08
  2007          51            100064.14        97027.48       197091.62
  2007          52             95591.45        92348.80       187940.25
  2007          53             91643.08        88162.83       179805.91
  2007          54             88071.60        84333.69       172405.28
  2007          55             84393.62        80395.87       164789.49
  2007          56             80658.34        76402.55       157060.89
  2007          57             77300.67        72753.46       150054.13
  2007          58             74474.57        69591.71       144066.28
  2007          59             72007.58        66760.74       138768.32
  2007          60             69596.66        63988.73       133585.39
  2007          61             67330.99        61346.87       128677.86
  2007          62             64899.91        58588.83       123488.75
  2007          63             62123.29        55556.92       117680.21
  2007          64             59161.00        52386.59       111547.59
  2007          65             56340.12        49355.16       105695.29
  2007          66             53578.91        46397.23        99976.14
  2007          67             51023.54        43610.53        94634.07
  2007          68             48772.19        41060.36        89832.55
  2007          69             46734.42        38687.68        85422.11
  2007          70             44716.04        36366.71        81082.76
  2007          71             42747.94        34119.38        76867.32
  2007          72             40846.53        31961.56        72808.09
  2007          73             39004.73        29888.10        68892.83
  2007          74             37206.20        27894.21        65100.41
  2007          75             35444.03        25977.13        61421.15
  2007          76             33695.17        24121.02        57816.18
  2007          77             31971.97        22345.62        54317.59
  2007          78             30240.65        20627.92        50868.57
  2007          79             28502.86        18965.06        47467.92
  2007          80             22915.72        15863.65        38779.36
  2007          81             20460.28        13508.79        33969.06
  2007          82             19110.02        12079.78        31189.80
  2007          83             17407.64        10546.69        27954.33
  2007          84             15376.55         9044.18        24420.73
  2007          85             13754.19         7762.24        21516.43
  2007          86             12404.34         6519.35        18923.69
  2007          87             10741.32         5316.09        16057.40
  2007          88              9225.12         4329.12        13554.24
  2007          89              8095.75         3597.28        11693.02
  2007          90              6952.00         2959.68         9911.68
  2007          91              5766.79         2329.64         8096.42
  2007          92              4709.01         1803.63         6512.64
  2007          93              3806.15         1381.17         5187.32
  2007          94              2939.16          994.50         3933.66
  2007          95              2137.76          695.38         2833.14
  2007          96              1555.85          479.03         2034.88
  2007          97              1110.05          318.61         1428.66
  2007          98               737.75          214.37          952.12
  2007          99               483.15          134.87          618.02
  2007         100               314.34           79.36          393.70
  2007         101               192.88           49.49          242.36
  2007         102               115.59           28.20          143.79
  2007         103                67.47           16.49           83.97
  2007         104                38.45           10.61           49.06
  2007         105                19.82            5.03           24.85
  2007         106                10.14            1.92           12.05
  2007         107                 4.85            0.71            5.57
  2007         108                 1.77            0.38            2.15
  2007         109                 0.51            0.05            0.56
  2007         110+                0.05            0.00            0.05
  2008           0            122335.66       127061.94       249397.60
  2008           1            122006.31       126662.57       248668.87
  2008           2            121915.78       126536.99       248452.76
  2008           3            121994.14       126589.14       248583.28
  2008           4            122276.28       126855.31       249131.59
  2008           5            121601.93       126136.92       247738.86
  2008           6            122931.13       127493.57       250424.70
  2008           7            124707.44       129313.57       254021.00
  2008           8            126834.61       131496.75       258331.35
  2008           9            129217.12       133942.54       263159.66
  2008          10            131757.79       136549.64       268307.43
  2008          11            134361.36       139214.44       273575.79
  2008          12            136935.99       141845.78       278781.77
  2008          13            139388.33       144345.98       283734.31
  2008          14            141619.41       146611.04       288230.44
  2008          15            143689.35       148700.80       292390.15
  2008          16            145664.74       150684.60       296349.34
  2008          17            146638.11       151610.51       298248.62
  2008          18            146186.56       151034.41       297220.97
  2008          19            144701.29       149366.02       294067.31
  2008          20            143117.57       147587.85       290705.42
  2008          21            141394.45       145650.37       287044.82
  2008          22            139152.13       143169.21       282321.34
  2008          23            136341.15       140096.56       276437.71
  2008          24            133199.13       136675.35       269874.48
  2008          25            130024.53       133207.57       263232.10
  2008          26            126777.95       129657.26       256435.20
  2008          27            124058.77       126630.77       250689.54
  2008          28            122203.86       124469.94       246673.79
  2008          29            121014.31       122977.84       243992.15
  2008          30            119847.33       121503.83       241351.17
  2008          31            118701.24       120048.84       238750.08
  2008          32            118318.01       119376.83       237694.83
  2008          33            118960.43       119762.96       238723.39
  2008          34            120273.68       120840.56       241114.24
  2008          35            121611.66       121945.54       243557.20
  2008          36            123076.63       123179.23       246255.86
  2008          37            124263.51       124138.79       248402.30
  2008          38            124898.53       124544.91       249443.44
  2008          39            125122.97       124541.94       249664.92
  2008          40            125295.31       124491.18       249786.50
  2008          41            125267.63       124246.98       249514.61
  2008          42            125115.83       123877.00       248992.83
  2008          43            124888.81       123426.76       248315.57
  2008          44            124450.43       122763.88       247214.31
  2008          45            123729.32       121818.19       245547.52
  2008          46            122868.28       120731.29       243599.57
  2008          47            120992.48       118642.80       239635.27
  2008          48            117698.83       115159.07       232857.90
  2008          49            113438.46       110719.85       224158.31
  2008          50            109114.11       106209.08       215323.19
  2008          51            104607.76       101512.94       206120.70
  2008          52            100142.26        96844.19       196986.45
  2008          53             95943.10        92421.89       188364.98
  2008          54             91944.58        88181.79       180126.36
  2008          55             87825.36        83820.93       171646.29
  2008          56             83597.41        79350.00       162947.41
  2008          57             79833.62        75309.19       155142.81
  2008          58             76770.81        71918.64       148689.46
  2008          59             74182.36        68975.24       143157.61
  2008          60             71610.95        66048.14       137659.09
  2008          61             69150.28        63229.44       132379.72
  2008          62             66637.76        60376.19       127013.95
  2008          63             63952.87        57390.46       121343.33
  2008          64             61179.25        54340.82       115520.07
  2008          65             58543.21        51428.99       109972.20
  2008          66             56018.37        48631.90       104650.27
  2008          67             53501.09        45852.93        99354.02
  2008          68             50973.29        43078.38        94051.68
  2008          69             48471.40        40340.67        88812.07
  2008          70             46065.61        37707.00        83772.61
  2008          71             43763.43        35185.26        78948.69
  2008          72             41568.73        32780.71        74349.44
  2008          73             39489.26        30500.19        69989.45
  2008          74             37542.62        28359.16        65901.78
  2008          75             35739.88        26370.49        62110.37
  2008          76             34100.37        24552.93        58653.31
  2008          77             32626.08        22906.37        55532.45
  2008          78             31356.78        21469.93        52826.71
  2008          79             30282.82        20239.42        50522.24
  2008          80             25006.22        17231.47        42237.69
  2008          81             21645.57        14589.55        36235.12
  2008          82             19220.96        12337.18        31558.14
  2008          83             17823.64        10925.34        28748.98
  2008          84             16076.91         9422.00        25498.91
  2008          85             14086.79         7987.99        22074.78
  2008          86             12487.78         6789.64        19277.42
  2008          87             11148.78         5640.20        16788.98
  2008          88              9545.58         4528.14        14073.72
  2008          89              8090.99         3617.99        11708.98
  2008          90              6971.83         2968.65         9940.48
  2008          91              5888.42         2413.04         8301.46
  2008          92              4821.67         1865.41         6687.09
  2008          93              3853.43         1412.32         5265.74
  2008          94              3041.16         1052.60         4093.76
  2008          95              2299.29          735.25         3034.54
  2008          96              1643.35          506.39         2149.75
  2008          97              1159.32          348.19         1507.51
  2008          98               793.04          225.81         1018.84
  2008          99               518.09          144.55          662.63
  2008         100               326.23           85.71          411.94
  2008         101               204.96           51.37          256.33
  2008         102               125.72           31.58          157.30
  2008         103                71.55           18.14           89.69
  2008         104                39.79           10.42           50.21
  2008         105                21.80            5.27           27.07
  2008         106                11.09            2.16           13.25
  2008         107                 5.26            0.39            5.65
  2008         108                 2.19            0.00            2.19
  2008         109                 0.50            0.00            0.50
  2008         110+                0.00            0.00            0.00
