"","1816","1817","1818","1819","1820","1821","1822","1823","1824","1825","1826","1827","1828","1829","1830","1831","1832","1833","1834","1835","1836","1837","1838","1839","1840","1841","1842","1843","1844","1845","1846","1847","1848","1849","1850","1851","1852","1853","1854","1855","1856","1857","1858","1859","1860","1861","1862","1863","1864","1865","1866","1867","1868","1869","1870","1871","1872","1873","1874","1875","1876","1877","1878","1879","1880","1881","1882"
"X21",0.00816079992276356,0.00910291165953989,0.00986835348234591,0.0105495548039137,0.0092710284466166,0.00944803289285189,0.00974969306194403,0.00887253999224551,0.00929127634779809,0.00996772874401377,0.0105241132142442,0.00933347278478893,0.0103807996949349,0.00926184578374994,0.00931810177725252,0.00962533945374234,0.0109960101923552,0.00991028959410715,0.0115330979072535,0.00928975173657699,0.00822421610297318,0.00919463303323927,0.00958098046791957,0.00916393140904624,0.00949816842382345,0.0095130588595867,0.00924395041303329,0.00941357361200405,0.00853346142632035,0.00827520125658752,0.00942373478334286,0.00942521431547908,0.00919470390614918,0.011127543196205,0.00809490365092801,0.00855964384719271,0.00883768676490977,0.00898272207458706,0.0111253328842171,0.0103336063799497,0.00944280190515542,0.00932252371341264,0.00929673190836411,0.0111378790140657,0.00818353719026238,0.00887023790549805,0.00816414120532357,0.00814851570640766,0.0081544701204544,0.00889039766790745,0.00875756827903597,0.00779677689286609,0.00854745284142992,0.00849823013826294,0.0106616770247172,0.0149333803444739,0.00823132228713221,0.00856107237075874,0.00785152946994963,0.00798047712798395,0.00808038619289912,0.00759577913350697,0.00760317156076394,0.00749688968433326,0.00764924510159465,0.00752471272140431,0.0076690457402372
"X22",0.00813557691471138,0.00904076186357345,0.00980138227655374,0.0104843388081143,0.00920858353636743,0.00938393208408447,0.0096813845312597,0.00881024164619713,0.00922579777623101,0.00989955215045299,0.0104538570620998,0.00927833547652353,0.0103121976510155,0.00920886760572175,0.00926134664339259,0.00956195275895722,0.0109408345709524,0.00985276669182821,0.0114550049990142,0.00929543540306813,0.008302588498039,0.00921867825945938,0.00952100188994083,0.00912843797649118,0.00948110154679142,0.00946653786535451,0.00925220935603412,0.00938287682353993,0.008590231988531,0.0083215403629014,0.00946757610320898,0.00960426315680169,0.00928355669401219,0.0111494440007981,0.0081984665511535,0.00855111392904364,0.00887321778318173,0.00921490878738758,0.0114068952268349,0.010430830789818,0.00948229360899572,0.00936310656640348,0.00933492858150074,0.0110600435281806,0.00820372384851195,0.00888390136806291,0.00826214001399366,0.00832777980794628,0.00846612124011878,0.009137262976643,0.00906625381930942,0.00799124822096771,0.00872354011816433,0.00876620983149572,0.0111148637060092,0.0156364290620284,0.00863063028121267,0.00903192196221782,0.00830404840944698,0.00845292771667862,0.0085449510128052,0.00798959089917852,0.00798973472045549,0.00792142927736706,0.00801974199486923,0.00780721634789707,0.00798193661363112
"X23",0.00813804028596948,0.00898519691645813,0.00974108689443945,0.0104280767472864,0.0091533937180843,0.00932607151388153,0.0096198410286888,0.00875436143266552,0.00916677390962622,0.00983796633779393,0.0103904439735734,0.00923825403450777,0.0102508999762418,0.00917169158972251,0.00921664109765545,0.00950530822268159,0.0109098156424771,0.00980922388790171,0.0113845776015012,0.00934382168786422,0.00842145093182223,0.00928550274237827,0.00947173894780055,0.00911602378057629,0.00949823448802041,0.00943793157304459,0.00930314793163126,0.00937785360270964,0.00868564570234926,0.00840166443632544,0.00953251664573912,0.00976719385248611,0.00942005321622159,0.0112514828308747,0.00834278825993533,0.00857482547666206,0.00894373666936777,0.00940786747529097,0.0116907156075936,0.0105541785465611,0.00954200474356062,0.00942117828618214,0.00940867953254699,0.0109895639732361,0.00826020553176916,0.00893543463785086,0.00838796123761768,0.00851978262191661,0.0087648062336524,0.00939508180176962,0.00935263372876351,0.00820000621138013,0.00889974898225784,0.00900007162593914,0.011431884295299,0.0161360949029738,0.00896339607746991,0.0093751985690465,0.00861188343354271,0.00881390383774634,0.00888050491821272,0.00831693246548344,0.00833411457614805,0.008285998623296,0.00839150561026295,0.00811105474013542,0.00828682116693272
"X24",0.00817445888919521,0.00893631149285767,0.00968727433920248,0.010380642504197,0.00910615781513552,0.00927374422345081,0.00956454642395845,0.00870488276079463,0.00911370860710656,0.00978222879639415,0.0103330811704398,0.0092184652961869,0.0101962695296852,0.00915613316528887,0.00918750549299481,0.00945566445577784,0.0109142486773674,0.00978373388021272,0.0113212923130749,0.00943655180662821,0.00856653876832401,0.00939324873373112,0.00943578160165097,0.00913168757648896,0.00955433289937771,0.00943189604750986,0.00939759607596652,0.00940201580110529,0.00880932067986226,0.00850704463480234,0.00960753479935493,0.00988950242661668,0.00958757750234384,0.0114497688905097,0.00850979651827444,0.00863267983449337,0.00904157915289757,0.00953919190166539,0.0119288570739833,0.0106817052340908,0.00961217942669178,0.00948720646510693,0.00950904055309963,0.0109255239619483,0.00835184578069558,0.00902025079317781,0.00852294905168752,0.0086928864442906,0.00900625544707209,0.00962366563633558,0.00957637888559038,0.0083948051754975,0.0090502549030153,0.00916876082682965,0.0115835796175078,0.0163642124186742,0.00918287415346896,0.00955936351339127,0.00876371938125915,0.00902814894029455,0.0090658065091604,0.00854730161507929,0.0085978247893171,0.00855372205951352,0.00870514632714059,0.00839681994315329,0.00854436725292386
"X25",0.00824842460368496,0.00889532657616284,0.00964071505627773,0.0103422910851894,0.00906898020584543,0.00922646503534601,0.00951549145851066,0.00866294601378757,0.00906659620411868,0.00973187212461153,0.010281178426509,0.00922563111047056,0.0101478979035737,0.00916972537250201,0.00917904160449047,0.0094146353454646,0.0109681907677762,0.00978166723653266,0.0112653139879388,0.00956638153800952,0.00872135725476946,0.00953338468263219,0.00941725971859343,0.00917854521826855,0.0096473016461676,0.00945213111209994,0.00952678381207427,0.00945481043556455,0.00894654479210239,0.00862571709129699,0.00968326734933214,0.00997381481424441,0.00976542869861017,0.0117371529109159,0.00868015933136354,0.00872055369344532,0.0091547103571376,0.00961641373434243,0.0121106297929213,0.0107950244993177,0.00968419195903709,0.00955419700333547,0.00962256173502132,0.0108672195860293,0.00847162259335048,0.00912552016238568,0.00865102066403282,0.00883215772062493,0.00917986317067307,0.00980584022373038,0.0097346963601492,0.00856076712895533,0.00916748752484758,0.00927707872177534,0.0116175624579043,0.0163919599699416,0.0093006054007947,0.00962209994026884,0.00880741998022869,0.00913096248083649,0.00914318911113191,0.00869908196951025,0.0087812825112868,0.00873359460177836,0.00893741732656333,0.00864045532358743,0.00874306834349901
"X26",0.00835812352162186,0.0088653258056815,0.00960383665881035,0.0103136864768886,0.00904587726114945,0.00918405705036984,0.0094734341173219,0.00863168520288658,0.00902618174539083,0.00968686119376902,0.0102343944485405,0.00926604682160096,0.0101056194785263,0.00921997238668581,0.00919720984855713,0.00938599626791816,0.0110845371651808,0.00980857406542568,0.0112178944918181,0.00971675336749401,0.00887347568820388,0.00969245689471557,0.00942156185037141,0.00925554965165815,0.00976530882455146,0.00949888040635573,0.00967193163940916,0.00952955072313544,0.00908294263843264,0.00874597944495826,0.00975490155631252,0.010044579892803,0.00993649534839361,0.0120740273613074,0.00884034320118045,0.0088274432867208,0.00927024921246926,0.00966795506798834,0.0122622133531409,0.0108850563396294,0.00975299582789625,0.00961972742891364,0.00973503771930992,0.0108141699601696,0.00860729112493291,0.0092325077805829,0.00876391525507272,0.00894285034932077,0.00930669794694203,0.00995082116439024,0.00985689527658393,0.00869994184199036,0.0092622051919385,0.00935689429083213,0.0116178853934557,0.01635673477376,0.00936807072615792,0.00963757920460446,0.00881798521743232,0.00919752060488601,0.00918752424950128,0.00882363980345283,0.00891618147215427,0.00886834451924419,0.00910402397725665,0.00883940826642148,0.00889889037412068
"X27",0.00849736540442838,0.00885214719511877,0.00958165684072215,0.0102959251027273,0.00904305166998587,0.00914687477812649,0.0094402702319033,0.00861713373654359,0.00899434727223875,0.00964795242612821,0.0101928049414201,0.00934370339580799,0.0100695975644831,0.00931215883964366,0.00924755304343472,0.0093764025783682,0.011270532480009,0.00986896240788029,0.0111819168290622,0.00986912892675752,0.00901427035754778,0.00985700456094961,0.00945459237330938,0.00935748995886361,0.00989190231323014,0.00956841666250347,0.00981267009831859,0.00961597140267704,0.00920742983969579,0.00885868225550577,0.00981987412049224,0.0101171590795038,0.0100885903076535,0.0124062091082106,0.00898167814094263,0.00894047036097002,0.00937809012795433,0.00971112700100181,0.0124029882938615,0.0109488360522993,0.00981562068030872,0.00968271328782019,0.00983563840993797,0.0107661670315236,0.00874513126067183,0.00932461276372798,0.0088575545122289,0.00903119790550633,0.00940326319511211,0.0100678249337555,0.00996287969904216,0.00881622959199742,0.00934310434498578,0.00942801580050656,0.0116262119304719,0.016326966954048,0.00941649255617298,0.00964477843853585,0.00883186411402384,0.0092673283057249,0.00923570561063641,0.00894749798696522,0.00902278266645474,0.00898288723724721,0.00922103250278142,0.00899632140149076,0.00902511975121943
"X28",0.00865908502912566,0.00886501429322046,0.00958261740668929,0.0102905658301225,0.00906853130020074,0.00911625101648543,0.00941942312809736,0.00862845838620884,0.00897455956069776,0.00961733072819512,0.0101573025632623,0.00945896694854293,0.0100406068437404,0.0094474248456736,0.00933355631584952,0.00939530349292799,0.0115246476555781,0.00996535873937208,0.0111624105885449,0.010011283419136,0.00913884987291776,0.0100183605772846,0.00952155576053561,0.00947684409936914,0.01001400247203,0.00965464202517062,0.00993609480395023,0.00970480930091052,0.00931419273361879,0.00895885271125847,0.00987690651488124,0.0101925752692708,0.0102152031936458,0.0126934080753451,0.0090998198001229,0.00905091769025007,0.00947339533148569,0.00974879843215806,0.0125346771375535,0.0109876059982552,0.00987058445801075,0.00974220315701316,0.00991954759682639,0.0107233746806512,0.00887404435154896,0.00939372871879475,0.00893031893534559,0.0090984054775222,0.00947334635629991,0.0101583165400733,0.0100552972711143,0.00891051433495336,0.00941174771547971,0.00949274822739167,0.0116444590002317,0.0163067319201121,0.00945082068847604,0.00964742265367063,0.00885003657701407,0.009342066540431,0.00928731789934141,0.00906691031565178,0.00910327882986614,0.0090780690320157,0.00929419700995213,0.00911322741178992,0.00912507879874538
"X29",0.00883765921725233,0.00891613007742545,0.00961857428453932,0.0102996720051865,0.00913071036695508,0.00909523849620139,0.00941603144533787,0.00867633561072232,0.008972194500082,0.00959947064324588,0.0101303465268694,0.00960763677830315,0.0100207704903038,0.00962117352177024,0.00945479023638797,0.00945307207526039,0.011834828487732,0.0100974133826474,0.0111666509909725,0.0101398411407322,0.00924879208399954,0.0101748823325507,0.00962527666013824,0.00960541963503306,0.010125050187551,0.00975064356160053,0.0100388172068236,0.0097900303757675,0.00940413201864303,0.00904703500988171,0.00992778528940241,0.0102721042722965,0.0103181388490283,0.0129205443679917,0.00919742505171707,0.00915615338779112,0.00955749641012147,0.00978434667133824,0.0126610322772438,0.0110080904140256,0.00991930072041763,0.00979946997347797,0.00998846207727537,0.0106864828896893,0.00898763533721752,0.00944046291589199,0.0089855434643068,0.00914905324334122,0.00952348596050407,0.0102275936438508,0.0101382609507288,0.00898758186378991,0.00947176767949753,0.00955397802670699,0.0116737975458759,0.0162988712976265,0.00947646413509039,0.00964866187183518,0.00887266364419677,0.00942261814560892,0.00934093721343016,0.00917686397289672,0.0091615057549344,0.00915535381889527,0.00933428341349859,0.0091986120679369,0.00920534518727681
"X30",0.00903172595242746,0.00901832900967712,0.00970294257925665,0.0103258341382915,0.00923569868042856,0.00908959856820495,0.00943659625298582,0.00876858981447517,0.00899442199353793,0.00960185124842972,0.0101170403736427,0.00978146338835986,0.0100151036281826,0.00982304366816523,0.00960566953003812,0.00955681716276275,0.0121802437716304,0.0102618544369945,0.0112033010357299,0.0102612223162556,0.00935173741263692,0.0103329927058081,0.00976458075224433,0.0097365732954366,0.0102268625822006,0.00985091834005573,0.0101271899820554,0.00987059650637842,0.00948433358586267,0.00912906523690559,0.00997707232793229,0.0103577194539097,0.0104066010246153,0.0131001270734716,0.00928327050655465,0.00926073487383205,0.00963739796365192,0.00982192115579048,0.0127882283821023,0.01102064554111,0.00996584091571505,0.00985797946538731,0.0100497573967426,0.0106569084762995,0.00908526887691783,0.00947279281526521,0.00903060574065228,0.00919051480100454,0.00956254158987104,0.0102841868948788,0.0102175843995394,0.00905551001490616,0.00952873789735999,0.00961555549146986,0.0117157212147811,0.0163067087426782,0.0094996996032019,0.00965194688570343,0.00890003137552689,0.00951010841339569,0.0093951396167605,0.00927207888013222,0.00920303209715214,0.00921736170433928,0.00935556960946465,0.00926583322879446,0.00927528641622565
"X31",0.00924614010392637,0.00918043092230494,0.00984635902850927,0.0103721634700945,0.00938404773803862,0.00910871565673679,0.00948776066674261,0.00890389485440854,0.00904928336574492,0.00963472370666484,0.0101261136725129,0.00996988646510188,0.0100339542003086,0.0100385430428803,0.00977547323596885,0.00970479451023168,0.0125358993017171,0.0104532392414479,0.0112801761931206,0.0103905733647311,0.00946018569096494,0.0105069330212547,0.00993332304721539,0.00986690683666181,0.0103291657771564,0.00995309695290884,0.0102153546659789,0.00995079345779944,0.00956668336487569,0.00921512068602214,0.0100315038980312,0.0104520624850563,0.0104952690623014,0.0132658864129162,0.00937062293050803,0.00937608651459535,0.00972451611253281,0.00986624168673058,0.0129245041316334,0.0110372955478229,0.0100164207244046,0.00992312382688302,0.0101149237131592,0.010637006865136,0.00917166222027673,0.00950348732809922,0.00907560371015727,0.00923196856990475,0.00960071974992628,0.010338675989201,0.010300341705798,0.0091246464354681,0.00958965871223061,0.00968207512843998,0.011772062340141,0.0163340589330366,0.00952728498765157,0.00966092693789907,0.00893256482413773,0.00960579496520279,0.0094485687426234,0.00934744897897045,0.00923457390417274,0.00926764506303585,0.00937387006310503,0.00933101202261446,0.0093460165039455
"X32",0.00948510040434614,0.00940382645835618,0.0100525694406803,0.0104421694581213,0.00957071813859184,0.00916576945994499,0.00957474407789476,0.00907081593704695,0.00914413525861128,0.00970930896839561,0.0101698824323528,0.0101625759798906,0.0100953312178943,0.0102528900055663,0.00995308090721998,0.0098856455629801,0.0128805680174224,0.0106646321647083,0.011401714116401,0.0105383487611841,0.00958260358676873,0.0107065350616813,0.0101225968747737,0.00999499079868013,0.0104397473049422,0.0100563532372343,0.0103132054323063,0.0100345043019082,0.00965869298376381,0.00931158224250182,0.0100951135737737,0.0105569870959353,0.010593420280715,0.0134408562674525,0.00946792486068138,0.00950971502483786,0.00982687145804908,0.00992054267010965,0.0130752886715622,0.0110653171556311,0.0100750813379675,0.00999860974160138,0.0101915644917452,0.0106302420153736,0.00925118676425248,0.00954047005574677,0.00912661991839356,0.00927876246445472,0.00964379130892557,0.0103965652403407,0.0103903613952599,0.00920121061149418,0.00965888589698741,0.00975608985885955,0.0118449718024277,0.0163846665098418,0.00956337172060537,0.00967807115425538,0.00897084528184317,0.00970808895304579,0.00950085824504067,0.00940262492101895,0.00926133058528006,0.00930986675237225,0.00939787943531413,0.00940150241363579,0.00942282858010224
"X33",0.00974722395284696,0.00968261342183516,0.0103170265959261,0.0105395404549815,0.00978845622688978,0.00927625093335191,0.00970003440775958,0.00925423668864075,0.00928381352813439,0.00983443902311165,0.0102620365306368,0.0103518618816303,0.0102242578970029,0.0104548921837657,0.0101323915778079,0.0100837966491207,0.013203351191166,0.0108885451885066,0.0115673093989616,0.0107046809383368,0.00972069252753388,0.010931461058143,0.0103243304731565,0.0101204534840158,0.0105601618539418,0.0101602164866121,0.0104222941092346,0.0101223737305687,0.00976070683573098,0.00941829792050936,0.0101678944981522,0.010673166942854,0.0107019282763114,0.0136268618440114,0.00957637938632101,0.00966002920343875,0.00994678919548415,0.00998636590677426,0.0132420029534037,0.0111067800799449,0.0101424506949324,0.0100853068142362,0.0102813183444464,0.0106412309328858,0.00932563730868488,0.00958460305062008,0.00918432738795939,0.00933148788800019,0.00969242972301547,0.0104571655968971,0.010487425267676,0.00928608693139266,0.00973737508696927,0.00983765609297562,0.0119368866096408,0.0164620947088642,0.00960934310611579,0.00970466523784246,0.00901563319912636,0.00981213824745635,0.00955275369355943,0.00944259622427824,0.00928666160917717,0.00934761582525504,0.00942861331385958,0.00947431816100949,0.00950410733943803
"X34",0.0100305697776017,0.0100042542688783,0.0106264485819492,0.0106678844350606,0.0100299217060884,0.00945402232290153,0.00986205672180897,0.00944040978592242,0.0094684825949996,0.0100119832556129,0.0104124795791232,0.010534297770119,0.0104451996614459,0.0106386036900384,0.0103129264742895,0.0102837876488422,0.013505027171495,0.0111187183159663,0.0117700559905977,0.0108886291348337,0.00987608133864109,0.0111797020114784,0.0105326132546256,0.0102455770252045,0.0106923349754321,0.0102663822551944,0.010544109409407,0.0102156995124551,0.00987268482075463,0.00953457961327937,0.0102496143726306,0.0108013399166849,0.0108213690513741,0.0138251291289176,0.00969704237398666,0.00982359476680367,0.0100867075051951,0.0100654519265278,0.0134261433627646,0.0111638459306673,0.0102191073677922,0.0101840946485903,0.0103858399238813,0.010675528081275,0.00939785006586537,0.0096366018092841,0.00924929401124,0.00939066170857918,0.00974723649560496,0.0105195569396929,0.0105911587191821,0.00938008967799213,0.00982612427041676,0.00992679846201799,0.0120505063820968,0.0165701480298097,0.00966669931406352,0.00974219245681126,0.00906789867760309,0.00991262825318466,0.00960531603904263,0.00947349291860457,0.0093142254121252,0.00938493165676669,0.0094669628583499,0.00954590072799223,0.0095878792944727
"X35",0.0103330971100226,0.0103529513084382,0.0109615028542484,0.0108303153035729,0.0102908028012758,0.00970511877924247,0.0100548261653887,0.00962223140626638,0.00969217975370722,0.0102330821633948,0.0106203002543641,0.010711470711733,0.0107663620509765,0.0108041795103076,0.0105007867073975,0.0104752294377641,0.0137982642133655,0.0113513954128073,0.011997321591412,0.0110885300699994,0.0100506928586795,0.0114477681030158,0.0107453484831763,0.0103753931051842,0.0108390155688117,0.0103789176185892,0.0106805511847275,0.0103167202115205,0.00999452813784127,0.00965946634691237,0.0103400149959811,0.0109423836105689,0.0109524306065301,0.0140373846599797,0.00983120185740979,0.00999530812493086,0.0102495055038269,0.01015984382003,0.0136295237567347,0.0112390136158626,0.0103057601343213,0.0102960226400447,0.0105071357449849,0.0107390657298862,0.00947177915845971,0.00969740737836241,0.00932226613609719,0.00945697606049282,0.00980900583008374,0.0105829197732915,0.0107012395702508,0.00948424523097439,0.0099263663189707,0.0100236492524176,0.0121887244568723,0.0167127139009789,0.00973720344388061,0.00979241873189179,0.0091288571125732,0.0100041187949042,0.0096599173433419,0.00950214615069366,0.00934806338833721,0.00942628535146184,0.00951407622886329,0.00961272965436564,0.00967219385743663
"X36",0.0106528291721124,0.0107140652211581,0.0113013792075818,0.0110289176394125,0.010572434266589,0.0100211195550093,0.0102687374402153,0.0098020919963751,0.00994265737751875,0.0104773936514677,0.0108682302485172,0.0108900697103138,0.0111624407728092,0.0109575850937803,0.0107089709212796,0.0106558162016661,0.0141066119565592,0.0115860942211107,0.0122329973948173,0.0113018997238195,0.0102466873892561,0.0117305005858701,0.0109652153170707,0.0105175616457315,0.0110038513491475,0.0105042547508119,0.0108339589595649,0.0104286846140169,0.0101260846456147,0.00979172139986101,0.0104388676006417,0.0110973343660501,0.0110959238265647,0.0142658371678513,0.00998037176716046,0.0101684150321253,0.0104383482387411,0.010271755494444,0.0138542529900838,0.0113351042642216,0.0104032659270987,0.0104223327455608,0.0106475991203407,0.0108372149629864,0.00955237340030917,0.00976823609558066,0.00940420713521451,0.00953133551794581,0.00987876355579065,0.0106466389719766,0.0108174318290561,0.0095997980102945,0.0100395670619978,0.0101284704111002,0.0123543649961379,0.0168933390390145,0.00982287342604816,0.00985741373863705,0.00920001097872303,0.010081517655502,0.00971829123783381,0.00953586244574408,0.00939258202135475,0.00947653215871966,0.00957140353925611,0.00967165865776293,0.00975529894091868
"X37",0.0109862389261046,0.011075527830821,0.0116289803504145,0.0112645736611776,0.0108764102702883,0.0103799056904646,0.0104934703675158,0.00998524537063804,0.0102053738626887,0.0107215034633075,0.0111289641943654,0.0110764553423861,0.0115728513325223,0.0111053086028498,0.0109465193285689,0.0108267056201116,0.0144465979802851,0.0118215495742981,0.0124628562857496,0.011526093913047,0.0104625611093468,0.0120215938821263,0.0111941499181817,0.0106773305383956,0.0111888621952203,0.0106468518607179,0.011005398663972,0.010554366754563,0.01026772049104,0.00993097944713427,0.0105470669242885,0.0112674100873571,0.0112526442930472,0.0145094573050661,0.0101444275976499,0.0103379046854473,0.0106487927857907,0.0103981092350038,0.0140997142318867,0.0114551923312827,0.0105126507451129,0.0105644797379918,0.0108094117501939,0.0109737474770387,0.00964353418729749,0.0098506344056782,0.00949634463309794,0.00961490282888707,0.00995780487474157,0.0107117189839811,0.0109395526334292,0.00972694136543059,0.0101660495317466,0.010241344353278,0.0125440822804674,0.0171088871217775,0.00992534113085673,0.00993954934172828,0.00928316934842555,0.0101455236949054,0.00978291533299048,0.0095799026256391,0.00945153052309065,0.0095396054704845,0.00964090759969805,0.0097238112929488,0.00983813579697801
"X38",0.0113269758637256,0.0114278843627361,0.0119349859990446,0.0115369341143922,0.0111980537505271,0.0107552034251431,0.0107216218119485,0.0101731520588332,0.0104694460002288,0.0109515836244565,0.0113813505701699,0.0112726508950063,0.0119245684876912,0.0112508972285588,0.0112091520217938,0.0109876953434664,0.0148151360659425,0.0120523563768055,0.0126799699618344,0.0117588371830016,0.0106905156833991,0.0123141531946766,0.0114283938504784,0.0108541267202913,0.0113925699627443,0.0108060380307608,0.01119348951451,0.0106950225676406,0.0104206988806028,0.0100785131287796,0.0106672905443193,0.0114540379366606,0.0114232954444254,0.0147618077235656,0.0103204936107167,0.0105030640053965,0.0108638249361701,0.0105284482510137,0.0143607774382,0.0116024917258809,0.0106351353382553,0.0107241539767793,0.0109941551709078,0.0111499513565124,0.00974712619690777,0.00994654454497931,0.00960023011208584,0.00970915677409418,0.0100477386666401,0.0107813755107352,0.0110674953420238,0.00986419049653148,0.0103043176057675,0.01036206687415,0.0127463843477938,0.0173477303049403,0.0100456309871153,0.0100414836057756,0.00938046209890894,0.0102045326095946,0.009857180269725,0.00963671978510024,0.0095276886018628,0.00961813092110575,0.00972519230727628,0.00977593902166193,0.00992538383496105
"X39",0.011667707423714,0.0117678474498867,0.0122194548431605,0.0118437246433697,0.0115319798503965,0.0111222386891162,0.010949975602388,0.010369461407837,0.010728941940615,0.0111653277316588,0.0116158865012371,0.0114812675320055,0.0121635855307839,0.0113992911941245,0.0114883661349402,0.0111416960595735,0.015205602753766,0.0122732586818889,0.0128849655777944,0.0119976172634229,0.010920258592172,0.0126004824333252,0.0116636958076913,0.0110464134933844,0.0116123729912759,0.0109800939158758,0.011396072433418,0.010851929871761,0.0105866569321137,0.0102361495766727,0.0108029924797673,0.0116588892237602,0.0116086635544997,0.0150151035111246,0.0105049032307385,0.0106646854471723,0.0110628718101463,0.0106520395610899,0.0146309639142034,0.0117802419177126,0.0107721689590942,0.0109033193928565,0.0112034331736122,0.0113637292795386,0.00986526152074842,0.0100583984263296,0.00971781738237779,0.00981596709382673,0.0101505568196698,0.0108595041015173,0.0112014026928,0.0100098609093053,0.0104526493608797,0.0104906131071913,0.0129495196421466,0.0175976337723384,0.0101849364854112,0.010166157664873,0.00949439485085406,0.0102683247007617,0.0099450466015206,0.0097090837774064,0.00962419621487985,0.00971512684538382,0.00982738882445687,0.00983593618029319,0.0100227545883744
"X40",0.0120007297211479,0.0120992831965345,0.0124920079272364,0.0121803633095532,0.011873124175885,0.011464082175764,0.0111805597090045,0.0105807219711571,0.0109843131300453,0.0113724887416525,0.0118374404710521,0.0117060272886757,0.0122801545966019,0.0115571260808535,0.0117720024241745,0.0112949423341747,0.0156089572953642,0.0124800288033675,0.013086102729912,0.0122397394490612,0.0111397618549078,0.0128725743682893,0.0118960998233264,0.01125206768804,0.0118446991837687,0.0111665485134975,0.0116103481176173,0.011026528909767,0.0107676165876352,0.0104062427449827,0.0109584078689143,0.0118839205917605,0.0118096537444678,0.0152609874744933,0.0106934818919689,0.0108249371260656,0.0112261452022043,0.0107599277818553,0.0149028881370517,0.0119915272314801,0.0109254686191785,0.0111042512946103,0.0114388929373068,0.0116091965513156,0.0100005584544571,0.0101892262189962,0.0098515588540661,0.00993768597395773,0.010268707530942,0.0109506016247864,0.0113417794257446,0.0101622845406073,0.0106093379464725,0.0106272647299215,0.0131433253777496,0.0178470199523737,0.0103446656336432,0.0103167630867019,0.00962788239077107,0.0103473801424289,0.0100510906228252,0.00980041050878878,0.00974467843360982,0.00983420366795484,0.00995122919728184,0.00991242499948934,0.0101368478276972
"X41",0.0123186977406363,0.0124331911868903,0.0127711720846628,0.0125397661894098,0.0122173506833129,0.0117755026369073,0.0114210584204063,0.0108165618111515,0.0112429468309108,0.0115936167906672,0.0120642156995358,0.011951900073951,0.0123120037313842,0.0117327078163875,0.0120447665945559,0.0114566643473488,0.0160138370651129,0.0126700794304339,0.0132988119064879,0.0124825150039841,0.0113364687298347,0.0131229412997975,0.0121223915692641,0.0114684771014516,0.0120851301331799,0.0113622782598575,0.0118330098653913,0.0112204448665633,0.0109660481927642,0.0105917430318551,0.0111386555953,0.012131417894701,0.0120273269986968,0.0154914285497914,0.0108818897409233,0.0109874494570155,0.0113407448363865,0.0108473030001353,0.0151687883379733,0.0122389887296966,0.0110970659647606,0.0113295729503598,0.0117021619155311,0.0118769163050868,0.0101562525478624,0.0103427861895193,0.0100045249646516,0.0100772610298871,0.0104051799172492,0.0110598148127043,0.0114896415923825,0.0103200194759719,0.0107729352115854,0.0107727528954071,0.0133210942155883,0.0180860260329279,0.0105263924408252,0.0104966574265261,0.00978427211718178,0.0104527196371629,0.0101805906027264,0.00991489283841847,0.00989326634564372,0.00997965521536712,0.0101011461597903,0.010014719237797,0.0102752446158392
"X42",0.0126205771216435,0.0127819311841343,0.0130740465094782,0.012915889351989,0.0125641870195932,0.0120601897539119,0.0116806484848924,0.0110866650422708,0.0115137660081338,0.0118487109073933,0.0123154586692226,0.012223726991281,0.0123238776364836,0.0119340650237048,0.0122979206312443,0.0116359099390722,0.0164138401022999,0.0128460762222711,0.0135375805718563,0.0127258883153791,0.0115072707817812,0.013351218360476,0.0123430955360844,0.0116952169948931,0.0123323480390207,0.0115666607535718,0.0120632908911804,0.0114356024949055,0.0111846226367204,0.0107956288327165,0.0113491937181534,0.0124036396187095,0.0122633167904709,0.0157070034055897,0.0110701426879589,0.011157608696268,0.011407185384278,0.0109240965423011,0.0154277453828128,0.0125206297070958,0.0112893778531081,0.0115818779514271,0.0119927085361269,0.0121574889436687,0.010336324291613,0.0105236639120565,0.0101805353968164,0.0102383801330633,0.0105636491281383,0.0111923685469516,0.0116481256885931,0.0104847691045695,0.0109453392387589,0.0109300347089841,0.0134810072248893,0.0183045510090824,0.0107296632937796,0.0107072069498683,0.00996727094469125,0.0105937946991871,0.0103391409122273,0.0100575205951252,0.0100746061109731,0.0101564980083552,0.0102822275186135,0.0101512627023743,0.0104454079856629
