Spain, Exposure to risk (period 1x1), 	Last modified: 08 May 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2008         104               243.36           45.15          288.51
  2008         105               142.95           26.58          169.53
  2008         106                70.46           17.38           87.84
  2008         107                36.50            9.85           46.35
  2008         108                19.52            2.76           22.29
  2008         109                 4.17            1.17            5.33
  2008         110+                5.33            0.17            5.50
  2009           0            245649.57       262555.55       508205.12
  2009           1            247056.24       263209.28       510265.52
  2009           2            240289.39       255636.63       495926.02
  2009           3            238407.58       252741.62       491149.21
  2009           4            234869.91       248967.08       483836.98
  2009           5            230062.84       243526.40       473589.24
  2009           6            226085.52       238666.53       464752.05
  2009           7            219267.67       231208.39       450476.06
  2009           8            217819.32       230396.56       448215.88
  2009           9            214829.72       227554.30       442384.02
  2009          10            208327.59       220510.30       428837.89
  2009          11            204717.83       216926.17       421644.00
  2009          12            206719.78       217580.88       424300.66
  2009          13            203829.77       214958.18       418787.94
  2009          14            203799.74       216132.61       419932.34
  2009          15            209800.98       223056.52       432857.50
  2009          16            219335.71       232953.24       452288.95
  2009          17            221544.30       236162.20       457706.50
  2009          18            224990.55       239857.78       464848.32
  2009          19            232362.73       245936.11       478298.84
  2009          20            241957.88       254186.09       496143.97
  2009          21            251430.50       262276.58       513707.08
  2009          22            264427.23       274270.18       538697.42
  2009          23            274109.08       284013.69       558122.77
  2009          24            291625.46       302534.51       594159.97
  2009          25            304711.41       316807.12       621518.53
  2009          26            322172.13       336801.30       658973.42
  2009          27            339360.91       357231.02       696591.94
  2009          28            358039.30       379172.64       737211.94
  2009          29            370446.01       393516.35       763962.36
  2009          30            385837.15       411862.42       797699.57
  2009          31            396781.43       427215.55       823996.98
  2009          32            403775.50       435031.57       838807.08
  2009          33            403695.65       435183.96       838879.61
  2009          34            401719.34       433045.58       834764.92
  2009          35            390562.52       419773.10       810335.62
  2009          36            388316.84       417349.99       805666.83
  2009          37            384003.24       411031.46       795034.70
  2009          38            377614.19       403072.73       780686.93
  2009          39            374239.24       397160.44       771399.68
  2009          40            370247.13       389841.71       760088.84
  2009          41            375264.07       392706.62       767970.69
  2009          42            368510.45       383255.32       751765.78
  2009          43            363217.28       375432.61       738649.89
  2009          44            365121.87       374760.72       739882.59
  2009          45            359644.55       367961.35       727605.90
  2009          46            345670.77       351933.06       697603.82
  2009          47            336560.78       340367.20       676927.97
  2009          48            333108.71       335367.87       668476.57
  2009          49            331411.19       332439.42       663850.61
  2009          50            323668.09       323148.77       646816.86
  2009          51            316150.33       314175.85       630326.17
  2009          52            299688.35       296572.54       596260.89
  2009          53            286718.29       282735.38       569453.66
  2009          54            277872.19       271913.14       549785.33
  2009          55            269292.36       262689.13       531981.49
  2009          56            270404.65       264581.51       534986.16
  2009          57            258796.54       252039.88       510836.42
  2009          58            252513.35       243833.97       496347.32
  2009          59            250019.82       239062.28       489082.10
  2009          60            263383.69       249783.93       513167.62
  2009          61            265917.43       251389.38       517306.81
  2009          62            235709.51       220594.35       456303.86
  2009          63            247470.64       229436.58       476907.22
  2009          64            242761.15       223824.14       466585.29
  2009          65            237311.19       217994.57       455305.76
  2009          66            221663.72       202813.31       424477.03
  2009          67            186582.02       169910.46       356492.47
  2009          68            205978.87       185147.31       391126.18
  2009          69            197680.10       173466.45       371146.56
  2009          70            165786.73       142174.70       307961.43
  2009          71            186137.08       158387.88       344524.96
  2009          72            207272.70       171726.56       378999.26
  2009          73            213543.05       173954.04       387497.08
  2009          74            206197.54       166329.72       372527.26
  2009          75            208011.75       164029.29       372041.04
  2009          76            208368.99       160609.19       368978.18
  2009          77            196861.49       148670.60       345532.08
  2009          78            192974.27       140900.47       333874.74
  2009          79            181772.63       127861.10       309633.73
  2009          80            173274.83       118296.91       291571.74
  2009          81            159868.55       105572.55       265441.10
  2009          82            150889.24        96021.03       246910.27
  2009          83            138337.57        83878.72       222216.28
  2009          84            129263.91        74423.71       203687.62
  2009          85            117567.97        65009.97       182577.94
  2009          86            106141.48        55593.59       161735.07
  2009          87             93173.87        46689.75       139863.61
  2009          88             76864.29        36249.45       113113.75
  2009          89             64748.05        27401.00        92149.06
  2009          90             49231.40        19318.77        68550.17
  2009          91             42726.28        15796.50        58522.78
  2009          92             33833.54        12107.24        45940.78
  2009          93             26851.20         9212.67        36063.88
  2009          94             21877.79         7018.87        28896.66
  2009          95             16437.42         4985.84        21423.27
  2009          96             12388.01         3649.54        16037.55
  2009          97              8561.89         2375.50        10937.40
  2009          98              5820.42         1560.30         7380.72
  2009          99              3868.62          998.86         4867.48
  2009         100              2415.31          584.42         2999.74
  2009         101              1502.76          338.57         1841.33
  2009         102               916.26          189.05         1105.31
  2009         103               505.89          103.37          609.26
  2009         104               249.53           47.09          296.62
  2009         105               134.64           24.33          158.97
  2009         106                77.49           12.57           90.06
  2009         107                40.50            9.11           49.62
  2009         108                23.59            5.78           29.36
  2009         109                 8.21            1.58            9.79
  2009         110+                3.17            0.00            3.17
  2010           0            234680.83       250518.54       485199.37
  2010           1            246112.05       263018.59       509130.63
  2010           2            247441.86       263676.77       511118.63
  2010           3            241077.74       256593.19       497670.93
  2010           4            239001.60       253540.61       492542.21
  2010           5            235426.82       249652.64       485079.46
  2010           6            230578.83       244044.85       474623.68
  2010           7            226541.00       239195.31       465736.31
  2010           8            219741.19       231663.90       451405.09
  2010           9            218412.45       231252.35       449664.81
  2010          10            215823.96       228678.10       444502.06
  2010          11            209232.64       221684.02       430916.66
  2010          12            205702.90       218149.40       423852.30
  2010          13            207968.84       218989.72       426958.57
  2010          14            204880.63       216255.13       421135.76
  2010          15            204727.44       217524.62       422252.05
  2010          16            211004.50       224634.98       435639.48
  2010          17            220846.15       235088.09       455934.23
  2010          18            223982.83       238827.34       462810.16
  2010          19            227941.07       241858.02       469799.09
  2010          20            235805.92       247806.89       483612.80
  2010          21            245551.17       255858.25       501409.42
  2010          22            254813.30       263415.12       518228.42
  2010          23            267809.51       275060.68       542870.19
  2010          24            277131.97       284637.00       561768.97
  2010          25            294197.24       302665.49       596862.73
  2010          26            306890.17       316549.50       623439.67
  2010          27            323924.09       336325.76       660249.86
  2010          28            340678.27       356035.80       696714.07
  2010          29            358984.99       377689.95       736674.94
  2010          30            371183.37       391492.79       762676.16
  2010          31            386324.05       410001.17       796325.22
  2010          32            397364.10       425211.16       822575.26
  2010          33            404232.00       433110.45       837342.45
  2010          34            404160.38       433347.53       837507.91
  2010          35            402317.55       431365.40       833682.95
  2010          36            391160.66       418341.28       809501.94
  2010          37            389031.76       416194.32       805226.09
  2010          38            384707.51       409818.28       794525.79
  2010          39            378364.64       402041.27       780405.92
  2010          40            375048.13       396037.86       771085.99
  2010          41            370879.92       388967.15       759847.07
  2010          42            375932.25       391806.19       767738.44
  2010          43            369128.87       382449.78       751578.66
  2010          44            363756.02       374648.10       738404.12
  2010          45            365602.14       374039.18       739641.33
  2010          46            360030.49       367095.26       727125.75
  2010          47            345973.28       350989.52       696962.80
  2010          48            336882.61       339509.70       676392.31
  2010          49            333259.47       334451.89       667711.36
  2010          50            331403.30       331407.17       662810.48
  2010          51            323638.81       322256.67       645895.47
  2010          52            316000.14       313130.51       629130.65
  2010          53            299527.74       295470.85       594998.59
  2010          54            286503.89       281587.36       568091.24
  2010          55            277619.73       270730.93       548350.67
  2010          56            269005.87       261395.28       530401.14
  2010          57            269994.45       263239.04       533233.49
  2010          58            258388.68       250632.46       509021.15
  2010          59            252106.18       242464.53       494570.71
  2010          60            249629.75       237643.32       487273.06
  2010          61            263010.31       248288.93       511299.24
  2010          62            265404.90       249673.95       515078.85
  2010          63            235148.86       218902.12       454050.98
  2010          64            246749.95       227488.18       474238.13
  2010          65            241972.61       221941.55       463914.16
  2010          66            236416.43       215770.71       452187.14
  2010          67            220627.72       200390.66       421018.37
  2010          68            185508.03       167601.92       353109.94
  2010          69            204670.16       182268.87       386939.03
  2010          70            196211.82       170451.99       366663.82
  2010          71            164308.22       139462.33       303770.55
  2010          72            184281.40       154918.47       339199.87
  2010          73            204804.26       167552.06       372356.32
  2010          74            210683.46       169199.38       379882.84
  2010          75            203199.57       161297.96       364497.53
  2010          76            204503.34       158492.07       362995.41
  2010          77            204334.03       154500.00       358834.04
  2010          78            192547.52       142380.58       334928.10
  2010          79            187954.65       134239.56       322194.20
  2010          80            176219.21       121088.54       297307.75
  2010          81            167042.13       111075.90       278118.03
  2010          82            153190.67        98267.73       251458.40
  2010          83            143667.36        88615.78       232283.14
  2010          84            130706.45        76767.85       207474.30
  2010          85            121038.04        67422.62       188460.66
  2010          86            109009.28        58157.09       167166.37
  2010          87             97306.29        49071.22       146377.51
  2010          88             84229.05        40559.21       124788.26
  2010          89             68396.31        30892.58        99288.88
  2010          90             56643.86        22879.62        79523.49
  2010          91             42244.86        15824.54        58069.40
  2010          92             36031.38        12650.82        48682.20
  2010          93             27981.83         9447.79        37429.62
  2010          94             21704.44         7062.79        28767.23
  2010          95             17252.74         5236.03        22488.77
  2010          96             12634.24         3626.93        16261.17
  2010          97              9297.34         2586.74        11884.08
  2010          98              6250.09         1668.45         7918.54
  2010          99              4160.52         1048.80         5209.32
  2010         100              2686.82          642.70         3329.52
  2010         101              1612.03          369.46         1981.49
  2010         102               959.62          200.54         1160.16
  2010         103               554.22          109.80          664.03
  2010         104               302.87           53.44          356.30
  2010         105               144.52           25.72          170.24
  2010         106                74.95           11.19           86.15
  2010         107                42.46            6.17           48.63
  2010         108                23.33            5.46           28.79
  2010         109                 9.06            3.69           12.75
  2010         110+                2.46            1.58            4.04
  2011           0            234000.39       248899.34       482899.73
  2011           1            234687.27       250595.54       485282.81
  2011           2            245895.41       262895.16       508790.57
  2011           3            247748.19       264223.71       511971.91
  2011           4            241486.08       257250.08       498736.16
  2011           5            239440.97       253964.20       493405.17
  2011           6            235815.10       250171.21       485986.31
  2011           7            230845.21       244458.65       475303.86
  2011           8            226974.10       239512.13       466486.23
  2011           9            220004.11       232125.94       452130.05
  2011          10            218925.94       231874.87       450800.81
  2011          11            216459.48       229579.23       446038.71
  2011          12            209861.81       222582.94       432444.74
  2011          13            206591.32       219198.55       425789.87
  2011          14            208899.11       220059.61       428958.72
  2011          15            205734.40       217352.28       423086.68
  2011          16            205523.36       218683.26       424206.62
  2011          17            212159.59       226258.49       438418.08
  2011          18            222880.80       237230.29       460111.09
  2011          19            226608.66       240351.82       466960.48
  2011          20            231057.03       243467.00       474524.04
  2011          21            239107.22       249345.31       488452.52
  2011          22            248850.17       256857.46       505707.63
  2011          23            258029.66       264128.30       522157.96
  2011          24            270638.42       275764.00       546402.42
  2011          25            279472.52       284509.34       563981.85
  2011          26            296142.14       302077.50       598219.64
  2011          27            308206.52       315556.33       623762.85
  2011          28            324811.23       334748.49       659559.72
  2011          29            341083.23       354019.34       695102.56
  2011          30            359097.87       375116.64       734214.51
  2011          31            371033.18       388812.16       759845.34
  2011          32            386176.49       407241.39       793417.88
  2011          33            397178.33       422458.42       819636.76
  2011          34            404151.98       430571.16       834723.14
  2011          35            404147.69       430970.61       835118.30
  2011          36            402436.03       429200.16       831636.20
  2011          37            391314.35       416525.97       807840.32
  2011          38            389266.41       414290.13       803556.53
  2011          39            385105.63       408383.28       793488.92
  2011          40            378740.43       400545.61       779286.04
  2011          41            375355.97       394582.65       769938.63
  2011          42            371212.84       387674.65       758887.49
  2011          43            376356.94       390534.93       766891.87
  2011          44            369473.83       381360.56       750834.38
  2011          45            364104.64       373694.10       737798.74
  2011          46            365813.53       372891.54       738705.07
  2011          47            360290.04       365958.51       726248.55
  2011          48            346036.69       350088.09       696124.78
  2011          49            336982.50       338508.44       675490.94
  2011          50            333281.96       333244.29       666526.24
  2011          51            331310.05       330336.41       661646.46
  2011          52            323469.49       321094.87       644564.36
  2011          53            315763.51       311915.10       627678.61
  2011          54            299369.02       294214.25       593583.27
  2011          55            286199.19       280308.85       566508.04
  2011          56            277321.69       269457.59       546779.28
  2011          57            268593.86       260080.57       528674.43
  2011          58            269568.03       261794.98       531363.01
  2011          59            257968.86       249227.35       507196.20
  2011          60            251700.91       241016.87       492717.78
  2011          61            249248.02       236126.12       485374.14
  2011          62            262528.86       246608.36       509137.22
  2011          63            264771.99       247737.42       512509.41
  2011          64            234511.12       217062.71       451573.83
  2011          65            245972.50       225536.11       471508.61
  2011          66            241110.61       219769.51       460880.12
  2011          67            235384.00       213277.61       448661.60
  2011          68            219434.82       197776.49       417211.30
  2011          69            184350.18       165122.72       349472.90
  2011          70            203192.74       179233.79       382426.53
  2011          71            194548.62       167300.26       361848.87
  2011          72            162634.23       136416.14       299050.37
  2011          73            182247.49       151221.15       333468.64
  2011          74            202144.21       163065.58       365209.79
  2011          75            207635.48       164195.68       371831.16
  2011          76            199874.77       156047.18       355921.95
  2011          77            200639.38       152634.25       353273.63
  2011          78            199942.15       148134.55       348076.70
  2011          79            187671.66       135915.19       323586.85
  2011          80            182443.87       127276.72       309720.59
  2011          81            170239.93       113903.76       284143.69
  2011          82            160412.49       103665.81       264078.30
  2011          83            146086.55        90854.75       236941.30
  2011          84            135893.64        81225.39       217119.03
  2011          85            122489.23        69617.36       192106.59
  2011          86            112468.40        60394.39       172862.79
  2011          87            100167.86        51467.08       151634.94
  2011          88             88219.86        42781.17       131001.03
  2011          89             75213.67        34760.33       109974.00
  2011          90             60152.27        25963.80        86116.06
  2011          91             48866.88        18784.22        67651.10
  2011          92             35789.97        12752.03        48542.00
  2011          93             29912.34         9955.44        39867.79
  2011          94             22645.02         7287.25        29932.27
  2011          95             17159.30         5311.24        22470.54
  2011          96             13321.38         3798.95        17120.33
  2011          97              9512.82         2582.45        12095.27
  2011          98              6805.68         1797.49         8603.18
  2011          99              4424.30         1120.00         5544.30
  2011         100              2851.76          667.07         3518.83
  2011         101              1796.52          401.62         2198.15
  2011         102              1041.94          229.70         1271.64
  2011         103               602.06          111.41          713.48
  2011         104               341.16           56.05          397.21
  2011         105               180.85           29.29          210.14
  2011         106                82.20           14.26           96.46
  2011         107                41.21            5.78           46.99
  2011         108                21.34            2.85           24.19
  2011         109                12.64            2.46           15.10
  2011         110+                4.80            4.21            9.01
  2012           0            225855.77       240139.54       465995.31
  2012           1            233765.29       248732.24       482497.53
  2012           2            233953.13       249893.94       483847.07
  2012           3            245615.07       262637.95       508253.03
  2012           4            247509.99       264170.76       511680.75
  2012           5            241439.67       257128.38       498568.05
  2012           6            239330.08       254013.56       493343.65
  2012           7            235801.92       250165.77       485967.68
  2012           8            230916.65       244482.09       475398.74
  2012           9            227072.48       239635.60       466708.08
  2012          10            220002.62       232207.68       452210.30
  2012          11            219065.53       232243.63       451309.16
  2012          12            216689.50       229941.65       446631.15
  2012          13            210190.17       223069.94       433260.11
  2012          14            206900.84       219753.50       426654.34
  2012          15            209432.72       220720.11       430152.83
  2012          16            206154.73       218096.16       424250.90
  2012          17            206133.07       219706.87       425839.94
  2012          18            213595.05       227736.62       441331.67
  2012          19            224849.29       238094.39       462943.69
  2012          20            228998.85       241129.09       470127.94
  2012          21            233593.21       244053.92       477647.13
  2012          22            241797.68       249698.51       491496.19
  2012          23            251201.01       256992.17       508193.18
  2012          24            259964.15       264033.47       523997.62
  2012          25            272038.47       274878.46       546916.93
  2012          26            280286.87       282954.32       563241.20
  2012          27            296282.90       299807.91       596090.81
  2012          28            307811.38       312938.85       620750.23
  2012          29            324134.83       331297.16       655431.99
  2012          30            339979.99       349925.94       689905.93
  2012          31            357697.47       370681.19       728378.66
  2012          32            369562.40       384220.18       753782.59
  2012          33            384669.30       402526.28       787195.58
  2012          34            395848.21       417981.60       813829.80
  2012          35            402699.76       426380.62       829080.38
  2012          36            402949.11       426994.65       829943.76
  2012          37            401438.66       425267.18       826705.85
  2012          38            390327.63       412946.99       803274.62
  2012          39            388586.56       411013.32       799599.88
  2012          40            384473.59       405325.80       789799.39
  2012          41            378033.95       397447.20       775481.16
  2012          42            374708.54       391575.51       766284.05
  2012          43            370772.98       385016.57       755789.55
  2012          44            375832.74       388018.38       763851.12
  2012          45            368987.14       379081.84       748068.99
  2012          46            363678.71       371423.13       735101.84
  2012          47            365328.49       370734.42       736062.91
  2012          48            359652.73       364014.96       723667.69
  2012          49            345537.30       348246.30       693783.60
  2012          50            336405.47       336468.25       672873.73
  2012          51            332673.80       331384.18       664057.99
  2012          52            330701.35       328400.75       659102.10
  2012          53            322697.34       319173.29       641870.62
  2012          54            315186.76       309952.61       625139.37
  2012          55            298677.75       292281.51       590959.26
  2012          56            285593.53       278451.60       564045.13
  2012          57            276580.93       267495.92       544076.84
  2012          58            267984.48       258281.07       526265.55
  2012          59            268895.33       259824.97       528720.30
  2012          60            257345.60       247381.80       504727.40
  2012          61            251109.46       239087.06       490196.52
  2012          62            248655.63       234188.99       482844.62
  2012          63            261762.57       244373.95       506136.53
  2012          64            263925.15       245432.20       509357.35
  2012          65            233696.86       215067.56       448764.42
  2012          66            245065.72       223117.89       468183.61
  2012          67            239922.93       217066.34       456989.27
  2012          68            234112.93       210430.50       444543.43
  2012          69            217984.20       194666.40       412650.60
  2012          70            183028.50       162257.41       345285.91
  2012          71            201517.05       175763.42       377280.47
  2012          72            192637.07       163614.23       356251.30
  2012          73            160845.73       133109.10       293954.83
  2012          74            179972.27       147076.23       327048.50
  2012          75            199130.91       158126.92       357257.84
  2012          76            204234.38       158740.47       362974.85
  2012          77            196056.69       150188.39       346245.08
  2012          78            196234.65       146218.22       342452.87
  2012          79            194847.12       141330.39       336177.52
  2012          80            182133.28       128864.84       310998.12
  2012          81            176139.37       119744.91       295884.27
  2012          82            163489.30       106373.49       269862.79
  2012          83            152871.39        95904.04       248775.44
  2012          84            138086.18        83247.19       221333.37
  2012          85            127248.07        73561.07       200809.13
  2012          86            113571.22        62318.95       175890.16
  2012          87            103035.67        53298.13       156333.80
  2012          88             90702.72        44731.00       135433.72
  2012          89             78552.35        36566.41       115118.76
  2012          90             65893.07        29202.90        95095.98
  2012          91             51732.13        21287.08        73019.21
  2012          92             41160.26        15033.41        56193.67
  2012          93             29466.96         9963.71        39430.67
  2012          94             24125.14         7567.85        31692.99
  2012          95             17724.01         5450.53        23174.53
  2012          96             13088.66         3815.91        16904.57
  2012          97              9913.11         2638.68        12551.79
  2012          98              6897.88         1741.26         8639.14
  2012          99              4742.61         1181.66         5924.27
  2012         100              2975.04          703.58         3678.62
  2012         101              1875.67          400.73         2276.39
  2012         102              1157.61          248.26         1405.87
  2012         103               649.80          127.29          777.09
  2012         104               345.37           59.99          405.36
  2012         105               199.20           29.40          228.60
  2012         106                96.12           14.70          110.82
  2012         107                43.13            5.50           48.63
  2012         108                15.40            3.05           18.45
  2012         109                 9.42            0.84           10.26
  2012         110+                8.28            3.47           11.74
  2013           0            212548.08       225670.53       438218.60
  2013           1            225681.30       240009.37       465690.67
  2013           2            232502.55       247438.98       479941.52
  2013           3            233163.20       249089.75       482252.95
  2013           4            244680.37       261669.22       506349.60
  2013           5            246763.13       263330.65       510093.78
  2013           6            240681.58       256405.90       497087.47
  2013           7            238721.23       253405.44       492126.67
  2013           8            235292.64       249728.14       485020.78
  2013           9            230576.11       244055.06       474631.16
  2013          10            226650.29       239260.52       465910.81
  2013          11            219624.60       231876.18       451500.77
  2013          12            218771.93       231991.98       450763.91
  2013          13            216402.49       229778.72       446181.22
  2013          14            209914.74       222914.49       432829.23
  2013          15            206708.00       219645.44       426353.44
  2013          16            209286.70       220821.92       430108.63
  2013          17            206047.23       218355.69       424402.92
  2013          18            206680.64       220299.97       426980.61
  2013          19            214558.09       227695.39       442253.47
  2013          20            226162.20       237742.69       463904.89
  2013          21            230197.86       240604.21       470802.07
  2013          22            234805.40       243257.09       478062.49
  2013          23            242689.99       248723.38       491413.37
  2013          24            251459.15       255370.13       506829.28
  2013          25            259351.71       261714.41       521066.11
  2013          26            270616.35       271619.78       542236.13
  2013          27            278369.82       279098.29       557468.11
  2013          28            293473.96       295485.05       588959.01
  2013          29            305016.16       307594.32       612610.48
  2013          30            320925.68       325175.84       646101.52
  2013          31            336471.39       343447.54       679918.92
  2013          32            354181.29       363987.27       718168.57
  2013          33            366047.12       377242.08       743289.20
  2013          34            381397.34       395749.20       777146.55
  2013          35            392506.31       411548.95       804055.26
  2013          36            399763.45       420250.82       820014.27
  2013          37            400164.11       420825.35       820989.46
  2013          38            398830.03       419664.54       818494.57
  2013          39            388081.95       407565.19       795647.13
  2013          40            386516.98       406071.32       792588.30
  2013          41            382341.14       400528.03       782869.16
  2013          42            376059.17       392578.37       768637.54
  2013          43            372976.02       387189.37       760165.38
  2013          44            369009.69       380841.06       749850.75
  2013          45            374083.61       383984.69       758068.30
  2013          46            367429.00       375440.88       742869.88
  2013          47            362158.24       368109.27       730267.50
  2013          48            363845.55       367433.21       731278.76
  2013          49            358215.76       360963.86       719179.62
  2013          50            344036.74       345119.90       689156.64
  2013          51            335036.64       333606.39       668643.04
  2013          52            331395.00       328542.18       659937.19
  2013          53            329218.37       325427.31       654645.69
  2013          54            321311.78       316311.88       637623.66
  2013          55            313838.83       307215.11       621053.95
  2013          56            297338.16       289697.97       587036.14
  2013          57            284378.88       275821.04       560199.92
  2013          58            275372.64       265084.08       540456.72
  2013          59            266767.62       255809.17       522576.79
  2013          60            267712.96       257350.38       525063.34
  2013          61            256259.24       244966.55       501225.79
  2013          62            250021.35       236624.63       486645.98
  2013          63            247594.02       231684.42       479278.44
  2013          64            260573.20       241648.89       502222.09
  2013          65            262755.02       242729.54       505484.56
  2013          66            232515.78       212452.61       444968.38
  2013          67            243605.18       220062.91       463668.09
  2013          68            238318.55       213865.72       452184.27
  2013          69            232315.49       206874.03       439189.52
  2013          70            216165.53       191115.58       407281.11
  2013          71            181314.86       158977.54       340292.40
  2013          72            199441.60       171885.85       371327.45
  2013          73            190376.12       159660.24       350036.36
  2013          74            158724.62       129344.36       288068.99
  2013          75            177278.05       142447.92       319725.98
  2013          76            195821.17       152827.17       348648.34
  2013          77            200333.31       152859.36       353192.67
  2013          78            191801.48       143946.40       335747.88
  2013          79            191296.74       139485.39       330782.13
  2013          80            189215.49       134095.13       323310.62
  2013          81            176034.48       121513.91       297548.39
  2013          82            169312.92       112139.70       281452.62
  2013          83            156049.49        98698.78       254748.27
  2013          84            144940.62        88051.54       232992.15
  2013          85            129829.90        75689.18       205519.09
  2013          86            118361.45        66140.52       184501.97
  2013          87            104390.82        55267.31       159658.13
  2013          88             93516.64        46526.14       140042.79
  2013          89             81193.93        38399.99       119593.92
  2013          90             69158.42        30880.15       100038.57
  2013          91             56932.14        24186.90        81119.04
  2013          92             43897.38        17209.95        61107.33
  2013          93             34156.09        11927.04        46083.13
  2013          94             23938.47         7676.83        31615.30
  2013          95             19042.51         5695.76        24738.27
  2013          96             13734.74         3988.12        17722.86
  2013          97              9909.34         2697.45        12606.79
  2013          98              7308.93         1801.34         9110.27
  2013          99              4910.02         1149.64         6059.66
  2013         100              3243.97          733.01         3976.99
  2013         101              1973.90          421.77         2395.67
  2013         102              1234.48          244.47         1478.95
  2013         103               736.77          150.47          887.24
  2013         104               381.75           68.39          450.14
  2013         105               206.53           33.10          239.62
  2013         106               109.85           15.53          125.38
  2013         107                51.62            5.26           56.88
  2013         108                23.09            2.99           26.08
  2013         109                 8.13            0.89            9.02
  2013         110+               10.37            1.00           11.37
  2014           0            206080.15       219108.58       425188.73
  2014           1            212793.36       225940.08       438733.44
  2014           2            224857.06       239116.64       463973.70
  2014           3            231925.93       246920.04       478845.97
  2014           4            232480.01       248283.22       480763.23
  2014           5            243964.94       260857.54       504822.48
  2014           6            245986.37       262513.15       508499.53
  2014           7            240065.38       255814.79       495880.17
  2014           8            238226.09       252961.49       491187.58
  2014           9            234920.05       249320.45       484240.50
  2014          10            230273.49       243678.29       473951.78
  2014          11            226211.87       238901.66       465113.53
  2014          12            219436.28       231697.01       451133.28
  2014          13            218521.57       231900.44       450422.01
  2014          14            216236.22       229632.48       445868.70
  2014          15            209746.32       222773.19       432519.51
  2014          16            206538.15       219677.99       426216.13
  2014          17            209182.69       221049.67       430232.36
  2014          18            206652.49       218938.00       425590.50
  2014          19            207685.99       220529.24       428215.23
  2014          20            215935.63       227747.43       443683.06
  2014          21            227366.02       237612.03       464978.05
  2014          22            231326.72       240068.69       471395.41
  2014          23            235788.50       242717.57       478506.06
  2014          24            242968.33       247636.50       490604.83
  2014          25            250853.90       253718.37       504572.27
  2014          26            258104.78       259391.09       517495.86
  2014          27            268879.56       268659.37       537538.93
  2014          28            275942.92       275658.62       551601.54
  2014          29            290820.63       291183.02       582003.66
  2014          30            302014.90       302764.67       604779.57
  2014          31            317649.59       320005.97       637655.55
  2014          32            333147.26       338075.15       671222.41
  2014          33            350849.69       358096.87       708946.56
  2014          34            362927.15       371583.41       734510.56
  2014          35            378311.84       390313.53       768625.37
  2014          36            389820.07       406130.04       795950.11
  2014          37            397008.13       414830.52       811838.65
  2014          38            397785.66       415746.92       813532.57
  2014          39            396546.63       414664.93       811211.55
  2014          40            386044.81       403119.60       789164.41
  2014          41            384468.11       401707.60       786175.70
  2014          42            380436.50       396249.23       776685.73
  2014          43            374338.17       388605.50       762943.67
  2014          44            371266.85       383408.65       754675.50
  2014          45            367299.67       377232.73       744532.40
  2014          46            372400.34       380700.05       753100.39
  2014          47            365990.22       372373.24       738363.46
  2014          48            360794.80       365087.36       725882.15
  2014          49            362502.42       364465.18       726967.60
  2014          50            356788.34       357951.03       714739.37
  2014          51            342696.36       342352.19       685048.56
  2014          52            333802.24       330937.19       664739.43
  2014          53            330014.86       325784.02       655798.88
  2014          54            327806.63       322673.55       650480.18
  2014          55            319948.43       313696.32       633644.75
  2014          56            312405.00       304539.74       616944.74
  2014          57            296103.00       287105.22       583208.22
  2014          58            283186.50       273391.51       556578.00
  2014          59            274106.85       262640.10       536746.96
  2014          60            265568.83       253363.04       518931.87
  2014          61            266565.79       254879.05       521444.85
  2014          62            255058.09       242529.51       497587.60
