"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42"
"57",1,0.0175438596491228,3.41060513164848e-13,-1.13686837721616e-13,-1.13686837721616e-13,-2.1316282072803e-14,-2.20268248085631e-13,1.49213974509621e-13,-8.17124146124115e-14,-1.4210854715202e-14,-2.88657986402541e-14,2.72559752545476e-14,-1.50743133253695e-14,0.103420347377706,0.646630538028361,0.249419058280752,0.000530056313182728,0,0,0,0,0,3.41060513164848e-13,-1.13686837721616e-13,-1.13686837721616e-13,-2.1316282072803e-14,-2.20268248085631e-13,1.49213974509621e-13,-8.17124146124115e-14,-1.4210854715202e-14,-2.88657986402541e-14,2.72559752545476e-14,-1.50743133253695e-14,0.103420347377706,0.646630538028361,0.249419058280752,0.000530056313182728,0,0,0,0,0
"58",1,0.0172413793103448,5.11590769747272e-13,-3.69482222595252e-13,1.4210854715202e-14,0,-1.35003119794419e-13,3.5527136788005e-14,-6.92779167366098e-14,-3.10862446895044e-14,-2.8421709430404e-14,2.6256774532385e-14,-1.62604305020686e-14,0.0472359487175622,0.569124526011867,0.376905846921621,0.00673367834895084,0,0,0,0,0,5.11590769747272e-13,-3.69482222595252e-13,1.4210854715202e-14,0,-1.35003119794419e-13,3.5527136788005e-14,-6.92779167366098e-14,-3.10862446895044e-14,-2.8421709430404e-14,2.6256774532385e-14,-1.62604305020686e-14,0.0472359487175622,0.569124526011867,0.376905846921621,0.00673367834895084,0,0,0,0,0
"59",1,0.0169491525423729,6.53699316899292e-13,-1.98951966012828e-13,0,7.105427357601e-14,-1.49213974509621e-13,8.5265128291212e-14,-3.19744231092045e-14,-1.86517468137026e-14,-1.86517468137026e-14,2.96429547574917e-14,-1.41692213517786e-14,0.0163057886232785,0.45430254954731,0.503261848761034,0.0261298130683776,0,0,0,0,0,6.53699316899292e-13,-1.98951966012828e-13,0,7.105427357601e-14,-1.49213974509621e-13,8.5265128291212e-14,-3.19744231092045e-14,-1.86517468137026e-14,-1.86517468137026e-14,2.96429547574917e-14,-1.41692213517786e-14,0.0163057886232785,0.45430254954731,0.503261848761034,0.0261298130683776,0,0,0,0,0
"60",1,0.0166666666666667,1.4210854715202e-13,-1.70530256582424e-13,5.6843418860808e-14,-2.8421709430404e-14,-1.63424829224823e-13,1.17239551400417e-13,-7.8159700933611e-14,-2.30926389122033e-14,-2.62012633811537e-14,2.12052597703405e-14,-1.32949207198862e-14,0.00309128841847872,0.32478034466382,0.605871327769861,0.0662570391478395,0,0,0,0,0,1.4210854715202e-13,-1.70530256582424e-13,5.6843418860808e-14,-2.8421709430404e-14,-1.63424829224823e-13,1.17239551400417e-13,-7.8159700933611e-14,-2.30926389122033e-14,-2.62012633811537e-14,2.12052597703405e-14,-1.32949207198862e-14,0.00309128841847872,0.32478034466382,0.605871327769861,0.0662570391478395,0,0,0,0,0
"61",1,0.0163934426229508,1.13686837721616e-13,-3.12638803734444e-13,-1.27897692436818e-13,0,-2.1316282072803e-13,1.4210854715202e-13,-7.105427357601e-14,7.105427357601e-15,-4.9737991503207e-14,3.99680288865056e-14,-2.23709939461969e-14,5.38694267884221e-05,0.203173647390526,0.662118547918974,0.134653935263713,0,0,0,0,0,1.13686837721616e-13,-3.12638803734444e-13,-1.27897692436818e-13,0,-2.1316282072803e-13,1.4210854715202e-13,-7.105427357601e-14,7.105427357601e-15,-4.9737991503207e-14,3.99680288865056e-14,-2.23709939461969e-14,5.38694267884221e-05,0.203173647390526,0.662118547918974,0.134653935263713,0,0,0,0,0
"62",1,0.0161290322580645,6.25277607468888e-13,-4.2632564145606e-13,1.4210854715202e-14,1.27897692436818e-13,-2.77111666946439e-13,1.56319401867222e-13,-8.5265128291212e-14,2.66453525910038e-14,-3.46389583683049e-14,3.28626015289046e-14,-1.56819002228303e-14,-5.53349683782289e-15,0.110718005643888,0.651458055348242,0.237478891979707,0.000345047028166641,0,0,0,0,6.25277607468888e-13,-4.2632564145606e-13,1.4210854715202e-14,1.27897692436818e-13,-2.77111666946439e-13,1.56319401867222e-13,-8.5265128291212e-14,2.66453525910038e-14,-3.46389583683049e-14,3.28626015289046e-14,-1.56819002228303e-14,-5.53349683782289e-15,0.110718005643888,0.651458055348242,0.237478891979707,0.000345047028166641,0,0,0,0
"63",1,0.0158730158730159,3.41060513164848e-13,0,-2.8421709430404e-14,-4.2632564145606e-14,-2.27373675443232e-13,1.13686837721616e-13,-6.75015598972095e-14,-1.59872115546023e-14,-4.2632564145606e-14,2.79776202205539e-14,-1.15463194561016e-14,-5.09054604025394e-15,0.0515935612999589,0.578927505258155,0.363834893819121,0.00564403962276951,0,0,0,0,3.41060513164848e-13,0,-2.8421709430404e-14,-4.2632564145606e-14,-2.27373675443232e-13,1.13686837721616e-13,-6.75015598972095e-14,-1.59872115546023e-14,-4.2632564145606e-14,2.79776202205539e-14,-1.15463194561016e-14,-5.09054604025394e-15,0.0515935612999589,0.578927505258155,0.363834893819121,0.00564403962276951,0,0,0,0
"64",1,0.015625,-1.4210854715202e-13,-3.69482222595252e-13,-2.8421709430404e-13,2.41584530158434e-13,-2.27373675443232e-13,2.27373675443232e-13,-3.5527136788005e-14,-1.77635683940025e-15,-7.8159700933611e-14,6.57252030578093e-14,-2.40918396343659e-14,-7.57727214306669e-15,0.0184772133895318,0.466819417117091,0.491321682459991,0.0233816870333934,0,0,0,0,-1.4210854715202e-13,-3.69482222595252e-13,-2.8421709430404e-13,2.41584530158434e-13,-2.27373675443232e-13,2.27373675443232e-13,-3.5527136788005e-14,-1.77635683940025e-15,-7.8159700933611e-14,6.57252030578093e-14,-2.40918396343659e-14,-7.57727214306669e-15,0.0184772133895318,0.466819417117091,0.491321682459991,0.0233816870333934,0,0,0,0
"65",1,0.0153846153846154,7.95807864051312e-13,-1.25055521493778e-12,3.41060513164848e-13,-1.13686837721616e-13,-1.98951966012828e-13,1.49213974509621e-13,-7.105427357601e-14,-2.1316282072803e-14,-4.79616346638068e-14,4.61852778244065e-14,-2.16493489801906e-14,-8.27810042736132e-15,0.00383038323622234,0.337749526954181,0.597323521873188,0.0610965679364145,0,0,0,0,7.95807864051312e-13,-1.25055521493778e-12,3.41060513164848e-13,-1.13686837721616e-13,-1.98951966012828e-13,1.49213974509621e-13,-7.105427357601e-14,-2.1316282072803e-14,-4.79616346638068e-14,4.61852778244065e-14,-2.16493489801906e-14,-8.27810042736132e-15,0.00383038323622234,0.337749526954181,0.597323521873188,0.0610965679364145,0,0,0,0
"66",1,0.0151515151515152,9.66338120633736e-13,-9.66338120633736e-13,2.8421709430404e-13,-4.2632564145606e-14,-3.5527136788005e-13,1.70530256582424e-13,-6.3948846218409e-14,1.4210854715202e-14,-6.3948846218409e-14,6.21724893790088e-14,-2.17603712826531e-14,-1.70141678523805e-14,0.000114492163661439,0.214333570798552,0.659224676029584,0.126327261008209,0,0,0,0,9.66338120633736e-13,-9.66338120633736e-13,2.8421709430404e-13,-4.2632564145606e-14,-3.5527136788005e-13,1.70530256582424e-13,-6.3948846218409e-14,1.4210854715202e-14,-6.3948846218409e-14,6.21724893790088e-14,-2.17603712826531e-14,-1.70141678523805e-14,0.000114492163661439,0.214333570798552,0.659224676029584,0.126327261008209,0,0,0,0
"67",1,0.0149253731343284,6.82121026329696e-13,-7.67386154620908e-13,2.55795384873636e-13,-1.4210854715202e-13,-3.97903932025656e-13,1.49213974509621e-13,-1.49213974509621e-13,7.105427357601e-15,-9.2370555648813e-14,5.15143483426073e-14,-1.57651669496772e-14,-1.17128529097954e-14,1.48993501997846e-14,0.118351130661146,0.655663639927332,0.225776190906966,0.000209038504547032,0,0,0,6.82121026329696e-13,-7.67386154620908e-13,2.55795384873636e-13,-1.4210854715202e-13,-3.97903932025656e-13,1.49213974509621e-13,-1.49213974509621e-13,7.105427357601e-15,-9.2370555648813e-14,5.15143483426073e-14,-1.57651669496772e-14,-1.17128529097954e-14,1.48993501997846e-14,0.118351130661146,0.655663639927332,0.225776190906966,0.000209038504547032,0,0,0
"68",1,0.0147058823529412,9.09494701772928e-13,-8.24229573481716e-13,3.97903932025656e-13,-3.41060513164848e-13,-1.84741111297626e-13,1.98951966012828e-13,-1.06581410364015e-13,3.5527136788005e-14,-8.17124146124115e-14,6.57252030578093e-14,-3.06421554796543e-14,-1.765254609154e-14,2.16640941297364e-14,0.0562112548466631,0.588334709123947,0.350775248584631,0.0046787874447486,0,0,0,9.09494701772928e-13,-8.24229573481716e-13,3.97903932025656e-13,-3.41060513164848e-13,-1.84741111297626e-13,1.98951966012828e-13,-1.06581410364015e-13,3.5527136788005e-14,-8.17124146124115e-14,6.57252030578093e-14,-3.06421554796543e-14,-1.765254609154e-14,2.16640941297364e-14,0.0562112548466631,0.588334709123947,0.350775248584631,0.0046787874447486,0,0,0
"69",1,0.0144927536231884,1.25055521493778e-12,-1.19371179607697e-12,4.54747350886464e-13,-1.13686837721616e-13,-1.70530256582424e-13,2.41584530158434e-13,-9.2370555648813e-14,2.8421709430404e-14,-1.04805053524615e-13,5.77315972805081e-14,-3.19744231092045e-14,-2.1538326677728e-14,2.54449239456278e-14,0.0208333333333147,0.479166666666674,0.479166666666665,0.0208333333333336,0,0,0,1.25055521493778e-12,-1.19371179607697e-12,4.54747350886464e-13,-1.13686837721616e-13,-1.70530256582424e-13,2.41584530158434e-13,-9.2370555648813e-14,2.8421709430404e-14,-1.04805053524615e-13,5.77315972805081e-14,-3.19744231092045e-14,-2.1538326677728e-14,2.54449239456278e-14,0.0208333333333147,0.479166666666674,0.479166666666665,0.0208333333333336,0,0,0
"70",1,0.0142857142857143,1.36424205265939e-12,-1.25055521493778e-12,4.83169060316868e-13,-2.8421709430404e-13,-2.55795384873636e-13,4.2632564145606e-14,-8.5265128291212e-14,-6.3948846218409e-14,-6.3948846218409e-14,7.63833440942108e-14,-2.93098878501041e-14,-2.62012633811537e-14,3.21756510324178e-14,0.0046787874447248,0.350775248584642,0.588334709123939,0.0562112548466784,0,0,0,1.36424205265939e-12,-1.25055521493778e-12,4.83169060316868e-13,-2.8421709430404e-13,-2.55795384873636e-13,4.2632564145606e-14,-8.5265128291212e-14,-6.3948846218409e-14,-6.3948846218409e-14,7.63833440942108e-14,-2.93098878501041e-14,-2.62012633811537e-14,3.21756510324178e-14,0.0046787874447248,0.350775248584642,0.588334709123939,0.0562112548466784,0,0,0
"71",1,0.0140845070422535,3.97903932025656e-13,-1.02318153949454e-12,2.55795384873636e-13,-2.27373675443232e-13,-1.98951966012828e-13,2.1316282072803e-13,-2.27373675443232e-13,7.105427357601e-15,-1.10134124042816e-13,1.20792265079217e-13,-2.48689957516035e-14,-2.1094237467878e-14,2.98094882111855e-14,0.000209038504521919,0.225776190906979,0.655663639927324,0.118351130661159,0,0,0,3.97903932025656e-13,-1.02318153949454e-12,2.55795384873636e-13,-2.27373675443232e-13,-1.98951966012828e-13,2.1316282072803e-13,-2.27373675443232e-13,7.105427357601e-15,-1.10134124042816e-13,1.20792265079217e-13,-2.48689957516035e-14,-2.1094237467878e-14,2.98094882111855e-14,0.000209038504521919,0.225776190906979,0.655663639927324,0.118351130661159,0,0,0
"72",1,0.0138888888888889,1.13686837721616e-12,-1.4210854715202e-12,4.83169060316868e-13,-3.12638803734444e-13,-3.12638803734444e-13,0,-1.63424829224823e-13,-2.1316282072803e-14,-5.32907051820075e-14,6.75015598972095e-14,-1.86517468137026e-14,-3.97459842815806e-14,4.22994972382185e-14,-3.5165636678644e-14,0.126327261008226,0.659224676029576,0.214333570798563,0.000114492163647479,0,0,1.13686837721616e-12,-1.4210854715202e-12,4.83169060316868e-13,-3.12638803734444e-13,-3.12638803734444e-13,0,-1.63424829224823e-13,-2.1316282072803e-14,-5.32907051820075e-14,6.75015598972095e-14,-1.86517468137026e-14,-3.97459842815806e-14,4.22994972382185e-14,-3.5165636678644e-14,0.126327261008226,0.659224676029576,0.214333570798563,0.000114492163647479,0,0
"73",1,0.0136986301369863,6.82121026329696e-13,-1.25055521493778e-12,8.24229573481716e-13,-3.69482222595252e-13,-1.13686837721616e-13,7.105427357601e-14,-2.27373675443232e-13,0,-1.13686837721616e-13,6.3948846218409e-14,-3.19744231092045e-14,-2.39808173319034e-14,4.46309655899313e-14,-3.99532837369598e-14,0.0610965679364361,0.597323521873179,0.337749526954189,0.00383038323621145,0,0,6.82121026329696e-13,-1.25055521493778e-12,8.24229573481716e-13,-3.69482222595252e-13,-1.13686837721616e-13,7.105427357601e-14,-2.27373675443232e-13,0,-1.13686837721616e-13,6.3948846218409e-14,-3.19744231092045e-14,-2.39808173319034e-14,4.46309655899313e-14,-3.99532837369598e-14,0.0610965679364361,0.597323521873179,0.337749526954189,0.00383038323621145,0,0
"74",1,0.0135135135135135,9.66338120633736e-13,-1.47792889038101e-12,3.69482222595252e-13,-2.8421709430404e-13,-6.53699316899292e-13,3.69482222595252e-13,-3.26849658449646e-13,1.4210854715202e-14,-2.1316282072803e-13,9.2370555648813e-14,-4.9737991503207e-14,-2.53130849614536e-14,5.27355936696949e-14,-4.46101489082196e-14,0.0233816870334186,0.491321682459981,0.466819417117098,0.0184772133895213,0,0,9.66338120633736e-13,-1.47792889038101e-12,3.69482222595252e-13,-2.8421709430404e-13,-6.53699316899292e-13,3.69482222595252e-13,-3.26849658449646e-13,1.4210854715202e-14,-2.1316282072803e-13,9.2370555648813e-14,-4.9737991503207e-14,-2.53130849614536e-14,5.27355936696949e-14,-4.46101489082196e-14,0.0233816870334186,0.491321682459981,0.466819417117098,0.0184772133895213,0,0
"75",1,0.0133333333333333,6.82121026329696e-13,-1.36424205265939e-12,1.70530256582424e-13,5.11590769747272e-13,-7.105427357601e-13,4.12114786740858e-13,-1.84741111297626e-13,-1.4210854715202e-14,-1.06581410364015e-13,1.03028696685215e-13,-2.48689957516035e-14,-5.19584375524573e-14,5.51780843238703e-14,-5.32004995612567e-14,0.00564403962279822,0.363834893819111,0.578927505258159,0.0515935612999533,0,0,6.82121026329696e-13,-1.36424205265939e-12,1.70530256582424e-13,5.11590769747272e-13,-7.105427357601e-13,4.12114786740858e-13,-1.84741111297626e-13,-1.4210854715202e-14,-1.06581410364015e-13,1.03028696685215e-13,-2.48689957516035e-14,-5.19584375524573e-14,5.51780843238703e-14,-5.32004995612567e-14,0.00564403962279822,0.363834893819111,0.578927505258159,0.0515935612999533,0,0
"76",1,0.0131578947368421,7.95807864051312e-13,-7.38964445190504e-13,-5.6843418860808e-13,5.11590769747272e-13,-6.82121026329696e-13,2.8421709430404e-14,-5.6843418860808e-14,-3.5527136788005e-14,-1.49213974509621e-13,1.3855583347322e-13,-5.6843418860808e-14,-3.19744231092045e-14,6.4170890823334e-14,-6.31023011621323e-14,0.000345047028198653,0.237478891979697,0.651458055348244,0.110718005643884,0,0,7.95807864051312e-13,-7.38964445190504e-13,-5.6843418860808e-13,5.11590769747272e-13,-6.82121026329696e-13,2.8421709430404e-14,-5.6843418860808e-14,-3.5527136788005e-14,-1.49213974509621e-13,1.3855583347322e-13,-5.6843418860808e-14,-3.19744231092045e-14,6.4170890823334e-14,-6.31023011621323e-14,0.000345047028198653,0.237478891979697,0.651458055348244,0.110718005643884,0,0
"77",1,0.012987012987013,1.19371179607697e-12,-1.30739863379858e-12,3.41060513164848e-13,4.54747350886464e-13,-8.24229573481716e-13,3.26849658449646e-13,-8.5265128291212e-14,-6.3948846218409e-14,-1.56319401867222e-13,1.03028696685215e-13,-5.86197757002083e-14,-5.59552404411079e-14,6.70574706873595e-14,-6.99718061270005e-14,3.50447210313576e-14,0.134653935263704,0.662118547918973,0.203173647390523,5.38694267916034e-05,0,1.19371179607697e-12,-1.30739863379858e-12,3.41060513164848e-13,4.54747350886464e-13,-8.24229573481716e-13,3.26849658449646e-13,-8.5265128291212e-14,-6.3948846218409e-14,-1.56319401867222e-13,1.03028696685215e-13,-5.86197757002083e-14,-5.59552404411079e-14,6.70574706873595e-14,-6.99718061270005e-14,3.50447210313576e-14,0.134653935263704,0.662118547918973,0.203173647390523,5.38694267916034e-05,0
"78",1,0.0128205128205128,1.02318153949454e-12,-1.13686837721616e-12,-5.6843418860808e-14,5.40012479177676e-13,-8.81072992342524e-13,3.41060513164848e-13,-1.13686837721616e-13,3.5527136788005e-14,-8.5265128291212e-14,9.2370555648813e-14,-4.2632564145606e-14,-7.28306304154103e-14,8.19344592173366e-14,-8.04356581340926e-14,4.28984105182995e-14,0.0662570391478313,0.605871327769857,0.32478034466382,0.00309128841848154,0,1.02318153949454e-12,-1.13686837721616e-12,-5.6843418860808e-14,5.40012479177676e-13,-8.81072992342524e-13,3.41060513164848e-13,-1.13686837721616e-13,3.5527136788005e-14,-8.5265128291212e-14,9.2370555648813e-14,-4.2632564145606e-14,-7.28306304154103e-14,8.19344592173366e-14,-8.04356581340926e-14,4.28984105182995e-14,0.0662570391478313,0.605871327769857,0.32478034466382,0.00309128841848154,0
"79",1,0.0126582278481013,7.95807864051312e-13,-1.02318153949454e-12,-3.97903932025656e-13,6.25277607468888e-13,-7.105427357601e-13,1.70530256582424e-13,-1.13686837721616e-13,-4.2632564145606e-14,-2.27373675443232e-13,6.75015598972095e-14,-9.2370555648813e-14,-7.19424519957101e-14,9.63673585374636e-14,-8.22675261247241e-14,4.47870907027692e-14,0.0261298130683703,0.503261848761027,0.454302549547312,0.0163057886232795,0,7.95807864051312e-13,-1.02318153949454e-12,-3.97903932025656e-13,6.25277607468888e-13,-7.105427357601e-13,1.70530256582424e-13,-1.13686837721616e-13,-4.2632564145606e-14,-2.27373675443232e-13,6.75015598972095e-14,-9.2370555648813e-14,-7.19424519957101e-14,9.63673585374636e-14,-8.22675261247241e-14,4.47870907027692e-14,0.0261298130683703,0.503261848761027,0.454302549547312,0.0163057886232795,0
"80",1,0.0125,1.47792889038101e-12,-1.13686837721616e-12,-3.41060513164848e-13,6.25277607468888e-13,-1.30739863379858e-12,5.40012479177676e-13,-1.56319401867222e-13,2.8421709430404e-14,-5.6843418860808e-14,-7.105427357601e-15,7.105427357601e-15,-8.88178419700125e-14,9.72555369571637e-14,-9.5812247025151e-14,4.7420400939302e-14,0.00673367834894595,0.376905846921609,0.569124526011871,0.0472359487175619,0,1.47792889038101e-12,-1.13686837721616e-12,-3.41060513164848e-13,6.25277607468888e-13,-1.30739863379858e-12,5.40012479177676e-13,-1.56319401867222e-13,2.8421709430404e-14,-5.6843418860808e-14,-7.105427357601e-15,7.105427357601e-15,-8.88178419700125e-14,9.72555369571637e-14,-9.5812247025151e-14,4.7420400939302e-14,0.00673367834894595,0.376905846921609,0.569124526011871,0.0472359487175619,0
"81",1,0.0123456790123457,1.36424205265939e-12,-1.30739863379858e-12,3.41060513164848e-13,9.66338120633736e-13,-1.10844666778576e-12,1.98951966012828e-13,-2.27373675443232e-13,7.105427357601e-14,-2.1316282072803e-13,1.63424829224823e-13,-5.6843418860808e-14,-9.41469124882133e-14,9.72555369571637e-14,-9.9031893796564e-14,5.31935606673528e-14,0.000530056313179761,0.249419058280735,0.646630538028368,0.103420347377705,0,1.36424205265939e-12,-1.30739863379858e-12,3.41060513164848e-13,9.66338120633736e-13,-1.10844666778576e-12,1.98951966012828e-13,-2.27373675443232e-13,7.105427357601e-14,-2.1316282072803e-13,1.63424829224823e-13,-5.6843418860808e-14,-9.41469124882133e-14,9.72555369571637e-14,-9.9031893796564e-14,5.31935606673528e-14,0.000530056313179761,0.249419058280735,0.646630538028368,0.103420347377705,0
"82",1,0.0121951219512195,1.47792889038101e-12,-1.30739863379858e-12,2.27373675443232e-13,2.27373675443232e-13,-7.105427357601e-13,3.12638803734444e-13,-7.105427357601e-14,-8.5265128291212e-14,-1.13686837721616e-13,8.5265128291212e-14,-1.06581410364015e-13,-8.34887714518118e-14,9.50350909079134e-14,-1.06137321154165e-13,5.49282841433296e-14,-4.39620264020349e-16,0.143338692006321,0.66432263985949,0.192319036418873,1.96317153030634e-05,1.47792889038101e-12,-1.30739863379858e-12,2.27373675443232e-13,2.27373675443232e-13,-7.105427357601e-13,3.12638803734444e-13,-7.105427357601e-14,-8.5265128291212e-14,-1.13686837721616e-13,8.5265128291212e-14,-1.06581410364015e-13,-8.34887714518118e-14,9.50350909079134e-14,-1.06137321154165e-13,5.49282841433296e-14,-4.39620264020349e-16,0.143338692006321,0.66432263985949,0.192319036418873,1.96317153030634e-05
"83",1,0.0120481927710843,7.95807864051312e-13,-1.19371179607697e-12,1.70530256582424e-13,9.09494701772928e-13,-1.22213350550737e-12,6.25277607468888e-13,-2.8421709430404e-14,1.84741111297626e-13,-1.91846538655227e-13,2.55795384873636e-13,-1.03028696685215e-13,-8.70414851306123e-14,1.11910480882216e-13,-1.29674049276218e-13,6.18394224716212e-14,6.66480759470289e-15,0.0717002070595993,0.613955511077954,0.311890317449547,0.00245396441288293,7.95807864051312e-13,-1.19371179607697e-12,1.70530256582424e-13,9.09494701772928e-13,-1.22213350550737e-12,6.25277607468888e-13,-2.8421709430404e-14,1.84741111297626e-13,-1.91846538655227e-13,2.55795384873636e-13,-1.03028696685215e-13,-8.70414851306123e-14,1.11910480882216e-13,-1.29674049276218e-13,6.18394224716212e-14,6.66480759470289e-15,0.0717002070595993,0.613955511077954,0.311890317449547,0.00245396441288293
"84",1,0.0119047619047619,1.02318153949454e-12,-1.59161572810262e-12,0,3.97903932025656e-13,-9.09494701772928e-13,2.27373675443232e-13,-5.6843418860808e-14,-1.13686837721616e-13,-1.56319401867222e-13,1.49213974509621e-13,-5.32907051820075e-14,-1.4033219031262e-13,1.3855583347322e-13,-1.58983937126322e-13,7.22200077518664e-14,7.36563587899752e-15,0.0290852500169277,0.514964549833789,0.441638679693329,0.0143115204559332,1.02318153949454e-12,-1.59161572810262e-12,0,3.97903932025656e-13,-9.09494701772928e-13,2.27373675443232e-13,-5.6843418860808e-14,-1.13686837721616e-13,-1.56319401867222e-13,1.49213974509621e-13,-5.32907051820075e-14,-1.4033219031262e-13,1.3855583347322e-13,-1.58983937126322e-13,7.22200077518664e-14,7.36563587899752e-15,0.0290852500169277,0.514964549833789,0.441638679693329,0.0143115204559332
"85",1,0.0117647058823529,1.59161572810262e-12,-1.81898940354586e-12,2.27373675443232e-13,3.41060513164848e-13,-1.13686837721616e-12,2.55795384873636e-13,-1.4210854715202e-13,7.105427357601e-14,-1.56319401867222e-13,1.63424829224823e-13,-1.52766688188422e-13,-4.9737991503207e-14,1.24344978758018e-13,-1.53654866608122e-13,7.88258347483861e-14,7.4870665223159e-15,0.00795524220192892,0.389965492156126,0.558948387121091,0.0431308785208304,1.59161572810262e-12,-1.81898940354586e-12,2.27373675443232e-13,3.41060513164848e-13,-1.13686837721616e-12,2.55795384873636e-13,-1.4210854715202e-13,7.105427357601e-14,-1.56319401867222e-13,1.63424829224823e-13,-1.52766688188422e-13,-4.9737991503207e-14,1.24344978758018e-13,-1.53654866608122e-13,7.88258347483861e-14,7.4870665223159e-15,0.00795524220192892,0.389965492156126,0.558948387121091,0.0431308785208304
"86",1,0.0116279069767442,6.82121026329696e-13,-1.02318153949454e-12,-5.11590769747272e-13,7.95807864051312e-13,-1.08002495835535e-12,5.6843418860808e-14,-3.41060513164848e-13,0,-3.41060513164848e-13,2.55795384873636e-13,-5.6843418860808e-14,-1.20792265079217e-13,1.70530256582424e-13,-1.81632486828676e-13,8.5043083686287e-14,2.00672811700997e-14,0.000771604938220372,0.261574074074096,0.641203703703702,0.0964506172839506,6.82121026329696e-13,-1.02318153949454e-12,-5.11590769747272e-13,7.95807864051312e-13,-1.08002495835535e-12,5.6843418860808e-14,-3.41060513164848e-13,0,-3.41060513164848e-13,2.55795384873636e-13,-5.6843418860808e-14,-1.20792265079217e-13,1.70530256582424e-13,-1.81632486828676e-13,8.5043083686287e-14,2.00672811700997e-14,0.000771604938220372,0.261574074074096,0.641203703703702,0.0964506172839506
