"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52"
"86",1,0.0116279069767442,1.52716728152313e-12,-1.92129645526506e-12,-1.78912440418344e-13,5.69488900481474e-13,-1.38725142484475e-12,6.00255956051399e-13,-3.19175241791925e-13,9.19611609084825e-14,-2.68063349295744e-13,1.50351953109862e-13,-1.06303854607859e-13,-8.96973467723328e-14,1.17684507972005e-13,-1.60945692537218e-13,7.04541676735393e-14,1.86937867529408e-14,0.000271388832298157,0.231596444806318,0.653640002713886,0.114492163647466,0,0,0,0,0,1.52716728152313e-12,-1.92129645526506e-12,-1.78912440418344e-13,5.69488900481474e-13,-1.38725142484475e-12,6.00255956051399e-13,-3.19175241791925e-13,9.19611609084825e-14,-2.68063349295744e-13,1.50351953109862e-13,-1.06303854607859e-13,-8.96973467723328e-14,1.17684507972005e-13,-1.60945692537218e-13,7.04541676735393e-14,1.86937867529408e-14,0.000271388832298157,0.231596444806318,0.653640002713886,0.114492163647466,0,0,0,0,0
"87",1,0.0114942528735632,1.43557388199156e-12,-1.5603074388082e-12,-1.56291646291606e-13,7.70217223333702e-13,-1.23084875625068e-12,4.89816520676811e-13,-4.35734781589758e-13,1.77212411411887e-13,-3.08017500394442e-13,1.42341000097801e-13,1.94289029309402e-16,-1.40646175261772e-13,1.68852778981154e-13,-2.04627547545355e-13,8.83400340725982e-14,2.37432957409661e-14,-6.05442977000293e-14,0.130446308986263,0.660756420984385,0.208716858523494,8.04115058813512e-05,0,0,0,0,1.43557388199156e-12,-1.5603074388082e-12,-1.56291646291606e-13,7.70217223333702e-13,-1.23084875625068e-12,4.89816520676811e-13,-4.35734781589758e-13,1.77212411411887e-13,-3.08017500394442e-13,1.42341000097801e-13,1.94289029309402e-16,-1.40646175261772e-13,1.68852778981154e-13,-2.04627547545355e-13,8.83400340725982e-14,2.37432957409661e-14,-6.05442977000293e-14,0.130446308986263,0.660756420984385,0.208716858523494,8.04115058813512e-05,0,0,0,0
"88",1,0.0113636363636364,1.62686530913447e-12,-1.35425004543777e-12,-3.12166958948978e-13,4.84695616975728e-13,-1.10925157947861e-12,5.40276157146025e-13,-3.8651026823544e-13,6.56141807553468e-14,-2.16167361788422e-13,1.03507480364584e-13,-7.91554322088217e-14,-1.55115503774894e-13,1.76718015221233e-13,-2.02765755574763e-13,8.58978686790746e-14,2.98074011220034e-14,-6.95138816927482e-14,0.0636419376157783,0.601653964161594,0.331256454907992,0.00344764331466283,0,0,0,0,1.62686530913447e-12,-1.35425004543777e-12,-3.12166958948978e-13,4.84695616975728e-13,-1.10925157947861e-12,5.40276157146025e-13,-3.8651026823544e-13,6.56141807553468e-14,-2.16167361788422e-13,1.03507480364584e-13,-7.91554322088217e-14,-1.55115503774894e-13,1.76718015221233e-13,-2.02765755574763e-13,8.58978686790746e-14,2.98074011220034e-14,-6.95138816927482e-14,0.0636419376157783,0.601653964161594,0.331256454907992,0.00344764331466283,0,0,0,0
"89",1,0.0112359550561798,8.09519118405433e-13,-1.08407727239523e-12,-4.60048665829049e-13,9.63146229437939e-13,-1.44095846366099e-12,5.6862847763739e-13,-3.7082836801261e-13,9.99617055796875e-14,-3.93782229046735e-13,2.20296003661247e-13,-1.32015925968787e-13,-7.42947370291347e-14,1.64947049074993e-13,-2.04271061871042e-13,8.9570061437283e-14,3.6839671938016e-14,-7.83342676477766e-14,0.0247303073478853,0.497320035280546,0.460580772101228,0.0173688852703713,0,0,0,0,8.09519118405433e-13,-1.08407727239523e-12,-4.60048665829049e-13,9.63146229437939e-13,-1.44095846366099e-12,5.6862847763739e-13,-3.7082836801261e-13,9.99617055796875e-14,-3.93782229046735e-13,2.20296003661247e-13,-1.32015925968787e-13,-7.42947370291347e-14,1.64947049074993e-13,-2.04271061871042e-13,8.9570061437283e-14,3.6839671938016e-14,-7.83342676477766e-14,0.0247303073478853,0.497320035280546,0.460580772101228,0.0173688852703713,0,0,0,0
"90",1,0.0111111111111111,1.55736534779294e-12,-1.69220193413366e-12,-5.61217738948017e-14,2.48218112730569e-13,-8.82377504396459e-13,5.90805182554277e-13,-6.4069582972337e-13,3.1037672432177e-13,-4.51368109555261e-13,2.5995872121598e-13,-1.14033782416811e-13,-1.76114331451593e-13,1.96160795939981e-13,-2.23160032120084e-13,1.00692024163074e-13,4.7305692349453e-14,-8.88283756717446e-14,0.00617283950620896,0.370370370370368,0.574074074074073,0.049382716049383,0,0,0,0,1.55736534779294e-12,-1.69220193413366e-12,-5.61217738948017e-14,2.48218112730569e-13,-8.82377504396459e-13,5.90805182554277e-13,-6.4069582972337e-13,3.1037672432177e-13,-4.51368109555261e-13,2.5995872121598e-13,-1.14033782416811e-13,-1.76114331451593e-13,1.96160795939981e-13,-2.23160032120084e-13,1.00692024163074e-13,4.7305692349453e-14,-8.88283756717446e-14,0.00617283950620896,0.370370370370368,0.574074074074073,0.049382716049383,0,0,0,0
"91",1,0.010989010989011,9.87376846950383e-13,-1.70907732410797e-12,-2.53963516883005e-13,4.59104976258118e-13,-1.24053545214053e-12,6.51118048367039e-13,-1.0177692022495e-12,6.09248762550862e-13,-4.66411631538932e-13,2.1913026948539e-13,-1.35141897672497e-13,-1.39114414432484e-13,2.09393266614732e-13,-2.56194371273111e-13,8.99885634758624e-14,5.49277420422434e-14,-1.03473754900756e-13,0.000430955414374549,0.243420705460191,0.649120624797399,0.107027714328074,0,0,0,0,9.87376846950383e-13,-1.70907732410797e-12,-2.53963516883005e-13,4.59104976258118e-13,-1.24053545214053e-12,6.51118048367039e-13,-1.0177692022495e-12,6.09248762550862e-13,-4.66411631538932e-13,2.1913026948539e-13,-1.35141897672497e-13,-1.39114414432484e-13,2.09393266614732e-13,-2.56194371273111e-13,8.99885634758624e-14,5.49277420422434e-14,-1.03473754900756e-13,0.000430955414374549,0.243420705460191,0.649120624797399,0.107027714328074,0,0,0,0
"92",1,0.0108695652173913,1.44606548957427e-12,-1.40298883621881e-12,-4.9338311214342e-13,5.8850146977818e-13,-1.30581656598849e-12,7.93948240485065e-13,-9.66421387360583e-13,3.3850700020821e-13,-4.29052626760296e-13,2.37566910588072e-13,-1.90597537752524e-13,-1.75758713139018e-13,2.44682746286529e-13,-2.60547659836075e-13,1.11547056313999e-13,5.46497526052181e-14,-1.12294559501819e-13,4.43376659761361e-14,0.138951082162968,0.663308229866339,0.197706764366647,3.39236040436975e-05,0,0,0,1.44606548957427e-12,-1.40298883621881e-12,-4.9338311214342e-13,5.8850146977818e-13,-1.30581656598849e-12,7.93948240485065e-13,-9.66421387360583e-13,3.3850700020821e-13,-4.29052626760296e-13,2.37566910588072e-13,-1.90597537752524e-13,-1.75758713139018e-13,2.44682746286529e-13,-2.60547659836075e-13,1.11547056313999e-13,5.46497526052181e-14,-1.12294559501819e-13,4.43376659761361e-14,0.138951082162968,0.663308229866339,0.197706764366647,3.39236040436975e-05,0,0,0
"93",1,0.010752688172043,1.52822199339653e-12,-1.95166105498856e-12,-9.27036225562006e-14,7.09182712554934e-13,-1.64704361260704e-12,1.03519970373611e-12,-1.14069864665112e-12,5.57554002966754e-13,-5.08107445007511e-13,2.16514306483617e-13,-7.76947950420492e-14,-1.63542790421189e-13,2.48417605930307e-13,-2.79421451254702e-13,1.20326491825917e-13,6.81715968398056e-14,-1.2049679288216e-13,4.76780154222976e-14,0.0689428148550196,0.609972785730975,0.318324023188669,0.00276037622533322,0,0,0,1.52822199339653e-12,-1.95166105498856e-12,-9.27036225562006e-14,7.09182712554934e-13,-1.64704361260704e-12,1.03519970373611e-12,-1.14069864665112e-12,5.57554002966754e-13,-5.08107445007511e-13,2.16514306483617e-13,-7.76947950420492e-14,-1.63542790421189e-13,2.48417605930307e-13,-2.79421451254702e-13,1.20326491825917e-13,6.81715968398056e-14,-1.2049679288216e-13,4.76780154222976e-14,0.0689428148550196,0.609972785730975,0.318324023188669,0.00276037622533322,0,0,0
"94",1,0.0106382978723404,2.21617169060551e-12,-2.14550599508812e-12,7.0832228971085e-14,9.50794998288984e-13,-1.66353042452272e-12,1.10658704421951e-12,-1.22415966252731e-12,4.86513607178551e-13,-2.9787283750693e-13,7.34204363972424e-14,-8.60353455145457e-14,-2.12396072951648e-13,2.45668069220883e-13,-2.67958398525447e-13,1.080194961256e-13,8.29987120698483e-14,-1.39340091114687e-13,5.5419967287453e-14,0.0275811465173015,0.509144295934441,0.447987576422342,0.0152869811259121,0,0,0,2.21617169060551e-12,-2.14550599508812e-12,7.0832228971085e-14,9.50794998288984e-13,-1.66353042452272e-12,1.10658704421951e-12,-1.22415966252731e-12,4.86513607178551e-13,-2.9787283750693e-13,7.34204363972424e-14,-8.60353455145457e-14,-2.12396072951648e-13,2.45668069220883e-13,-2.67958398525447e-13,1.080194961256e-13,8.29987120698483e-14,-1.39340091114687e-13,5.5419967287453e-14,0.0275811465173015,0.509144295934441,0.447987576422342,0.0152869811259121,0,0,0
"95",1,0.0105263157894737,2.10470529893314e-12,-1.94433358302604e-12,4.92161866816332e-13,8.01358979174438e-13,-1.58301149966178e-12,1.08091313677505e-12,-1.16034959418698e-12,6.32618957219222e-13,-5.84324255648028e-13,2.97241398161674e-13,-1.00218444654132e-13,-1.66321817429704e-13,1.90946217171195e-13,-2.54640059038636e-13,1.05843285524987e-13,1.00180931258964e-13,-1.51930009371914e-13,5.77744164900577e-14,0.00732749847343849,0.383438496505866,0.564081688038537,0.0451523169821567,0,0,0,2.10470529893314e-12,-1.94433358302604e-12,4.92161866816332e-13,8.01358979174438e-13,-1.58301149966178e-12,1.08091313677505e-12,-1.16034959418698e-12,6.32618957219222e-13,-5.84324255648028e-13,2.97241398161674e-13,-1.00218444654132e-13,-1.66321817429704e-13,1.90946217171195e-13,-2.54640059038636e-13,1.05843285524987e-13,1.00180931258964e-13,-1.51930009371914e-13,5.77744164900577e-14,0.00732749847343849,0.383438496505866,0.564081688038537,0.0451523169821567,0,0,0
"96",1,0.0104166666666667,2.51715315258139e-12,-2.37965203098156e-12,-4.28712620959004e-13,6.57252030578093e-14,-1.25957577701286e-12,9.74054170654881e-13,-9.17016462764764e-13,4.35221303440869e-13,-5.35432809201097e-13,2.60340360380695e-13,-1.37813371825501e-13,-1.98702165832287e-13,3.13339632018739e-13,-3.60827687173604e-13,1.12340692304258e-13,9.83414738531252e-14,-1.67843061497919e-13,6.25430290239828e-14,0.000643292047050398,0.255471123474377,0.643990622008125,0.0998949624704433,0,0,0,2.51715315258139e-12,-2.37965203098156e-12,-4.28712620959004e-13,6.57252030578093e-14,-1.25957577701286e-12,9.74054170654881e-13,-9.17016462764764e-13,4.35221303440869e-13,-5.35432809201097e-13,2.60340360380695e-13,-1.37813371825501e-13,-1.98702165832287e-13,3.13339632018739e-13,-3.60827687173604e-13,1.12340692304258e-13,9.83414738531252e-14,-1.67843061497919e-13,6.25430290239828e-14,0.000643292047050398,0.255471123474377,0.643990622008125,0.0998949624704433,0,0,0
"97",1,0.0103092783505155,1.2525536163821e-12,-2.12813100475273e-12,-3.67483821150927e-14,5.78814773888325e-13,-2.00103822400877e-12,9.72527613996022e-13,-1.04669051204098e-12,2.59445243067091e-13,-3.93074461868537e-13,2.52721454874205e-13,-8.24132428967062e-14,-2.18488421799279e-13,2.63868787930832e-13,-3.21397422564651e-13,1.24153291813922e-13,1.00513347645048e-13,-1.76069011800783e-13,6.6055071568788e-14,3.35621648091972e-16,0.147817707116165,0.665158950931389,0.187013290514208,1.0051438235171e-05,0,0,1.2525536163821e-12,-2.12813100475273e-12,-3.67483821150927e-14,5.78814773888325e-13,-2.00103822400877e-12,9.72527613996022e-13,-1.04669051204098e-12,2.59445243067091e-13,-3.93074461868537e-13,2.52721454874205e-13,-8.24132428967062e-14,-2.18488421799279e-13,2.63868787930832e-13,-3.21397422564651e-13,1.24153291813922e-13,1.00513347645048e-13,-1.76069011800783e-13,6.6055071568788e-14,3.35621648091972e-16,0.147817707116165,0.665158950931389,0.187013290514208,1.0051438235171e-05,0,0
"98",1,0.0102040816326531,1.56696877695595e-12,-2.0264900868483e-12,-1.59261492882479e-13,1.16279208484116e-12,-2.02926564440986e-12,1.37639899477904e-12,-1.09498521361218e-12,5.10980147083728e-13,-6.97594759735409e-13,2.72032396608779e-13,-1.99229521768984e-13,-2.56458049241459e-13,3.44186484868558e-13,-4.08189107514723e-13,1.43631634363928e-13,1.26619201235023e-13,-2.03202580630057e-13,7.07373612809925e-14,-7.46466843009165e-17,0.0745301580839944,0.617816676843744,0.305482054413462,0.00217111065879648,0,0,1.56696877695595e-12,-2.0264900868483e-12,-1.59261492882479e-13,1.16279208484116e-12,-2.02926564440986e-12,1.37639899477904e-12,-1.09498521361218e-12,5.10980147083728e-13,-6.97594759735409e-13,2.72032396608779e-13,-1.99229521768984e-13,-2.56458049241459e-13,3.44186484868558e-13,-4.08189107514723e-13,1.43631634363928e-13,1.26619201235023e-13,-2.03202580630057e-13,7.07373612809925e-14,-7.46466843009165e-17,0.0745301580839944,0.617816676843744,0.305482054413462,0.00217111065879648,0,0
"99",1,0.0101010101010101,1.37301281455393e-12,-1.77463599371208e-12,-4.96158669704982e-13,1.24894539155207e-12,-1.88049575911009e-12,7.2375438975314e-13,-8.59146087606177e-13,2.10984008042203e-13,-4.11920497711549e-13,2.67230682027275e-13,-1.20153886840058e-13,-2.87540824484012e-13,3.77881753665932e-13,-4.73827574398733e-13,1.66018240821408e-13,1.48178344594463e-13,-2.29621226546795e-13,8.7713148376467e-14,-3.99426941310533e-15,0.0306430658896901,0.520719783492016,0.435258686327281,0.0133784642910096,0,0,1.37301281455393e-12,-1.77463599371208e-12,-4.96158669704982e-13,1.24894539155207e-12,-1.88049575911009e-12,7.2375438975314e-13,-8.59146087606177e-13,2.10984008042203e-13,-4.11920497711549e-13,2.67230682027275e-13,-1.20153886840058e-13,-2.87540824484012e-13,3.77881753665932e-13,-4.73827574398733e-13,1.66018240821408e-13,1.48178344594463e-13,-2.29621226546795e-13,8.7713148376467e-14,-3.99426941310533e-15,0.0306430658896901,0.520719783492016,0.435258686327281,0.0133784642910096,0,0
"100",1,0.01,1.08457687275632e-12,-1.33232314070142e-12,-3.25073301610246e-13,1.09684483717842e-12,-1.72567515832611e-12,7.35744798419091e-13,-7.98278110281103e-13,3.7247982476174e-14,2.51743070833754e-14,-1.29479760246909e-13,-8.09699529646934e-14,-2.10539918832353e-13,3.76809694557778e-13,-4.5011390448213e-13,1.51415338600636e-13,1.49142417166237e-13,-2.34957235958899e-13,8.33378505094018e-14,-5.8223689541545e-16,0.00861785185687694,0.396484006905334,0.553727450226535,0.0411706910112507,0,0,1.08457687275632e-12,-1.33232314070142e-12,-3.25073301610246e-13,1.09684483717842e-12,-1.72567515832611e-12,7.35744798419091e-13,-7.98278110281103e-13,3.7247982476174e-14,2.51743070833754e-14,-1.29479760246909e-13,-8.09699529646934e-14,-2.10539918832353e-13,3.76809694557778e-13,-4.5011390448213e-13,1.51415338600636e-13,1.49142417166237e-13,-2.34957235958899e-13,8.33378505094018e-14,-5.8223689541545e-16,0.00861785185687694,0.396484006905334,0.553727450226535,0.0411706910112507,0,0
"101",1,0.0099009900990099,2.70716782324598e-12,-3.43636230581978e-12,4.59299265287427e-13,3.97570865118269e-13,-1.71929137593452e-12,1.20098375688826e-12,-1.23351329150978e-12,2.24931184789057e-13,1.46410661372443e-13,-4.3724746046081e-13,1.47402923200701e-13,-4.07437972249625e-13,3.56391999245531e-13,-4.05366712419308e-13,1.25391017014032e-13,1.71195523035461e-13,-2.5368747900989e-13,9.08539736499403e-14,-3.86184004696685e-15,0.000915937309178787,0.267725083112827,0.638272610082094,0.0930863694958964,0,0,2.70716782324598e-12,-3.43636230581978e-12,4.59299265287427e-13,3.97570865118269e-13,-1.71929137593452e-12,1.20098375688826e-12,-1.23351329150978e-12,2.24931184789057e-13,1.46410661372443e-13,-4.3724746046081e-13,1.47402923200701e-13,-4.07437972249625e-13,3.56391999245531e-13,-4.05366712419308e-13,1.25391017014032e-13,1.71195523035461e-13,-2.5368747900989e-13,9.08539736499403e-14,-3.86184004696685e-15,0.000915937309178787,0.267725083112827,0.638272610082094,0.0930863694958964,0,0
"102",1,0.00980392156862745,2.9029001424874e-12,-3.35287353436797e-12,1.91846538655227e-13,4.82502926502093e-13,-1.94289029309402e-12,1.56691326580471e-12,-9.55235890387485e-13,5.91193760612896e-14,-4.04121180963557e-14,-2.52423082436337e-13,-3.01633718002847e-14,-4.45130043935649e-13,4.39141778496577e-13,-4.62213600727068e-13,1.63509830675146e-13,1.7519753009454e-13,-2.54786209491487e-13,9.27311612913817e-14,7.43993083286709e-16,-3.54886191972277e-16,0.157053722424504,0.666285968443508,0.176659052702205,1.25642977939585e-06,0,2.9029001424874e-12,-3.35287353436797e-12,1.91846538655227e-13,4.82502926502093e-13,-1.94289029309402e-12,1.56691326580471e-12,-9.55235890387485e-13,5.91193760612896e-14,-4.04121180963557e-14,-2.52423082436337e-13,-3.01633718002847e-14,-4.45130043935649e-13,4.39141778496577e-13,-4.62213600727068e-13,1.63509830675146e-13,1.7519753009454e-13,-2.54786209491487e-13,9.27311612913817e-14,7.43993083286709e-16,-3.54886191972277e-16,0.157053722424504,0.666285968443508,0.176659052702205,1.25642977939585e-06,0
"103",1,0.00970873786407767,1.74438241629105e-12,-2.14589457314673e-12,-2.26207941267376e-13,9.61675183930311e-13,-2.39686048786325e-12,1.22421517367854e-12,-1.35230715514467e-12,-2.60902410786912e-14,1.34323108191836e-13,-2.02601824206283e-13,-5.77315972805081e-14,-2.60971799725951e-13,4.18678980373954e-13,-4.48408671305245e-13,1.25626939406764e-13,2.12603372407028e-13,-3.00042542894507e-13,1.04435991105101e-13,1.2490009027033e-16,-2.22680250212386e-15,0.0804115058813474,0.625163021763872,0.292753164318402,0.00167230803637613,0,1.74438241629105e-12,-2.14589457314673e-12,-2.26207941267376e-13,9.61675183930311e-13,-2.39686048786325e-12,1.22421517367854e-12,-1.35230715514467e-12,-2.60902410786912e-14,1.34323108191836e-13,-2.02601824206283e-13,-5.77315972805081e-14,-2.60971799725951e-13,4.18678980373954e-13,-4.48408671305245e-13,1.25626939406764e-13,2.12603372407028e-13,-3.00042542894507e-13,1.04435991105101e-13,1.2490009027033e-16,-2.22680250212386e-15,0.0804115058813474,0.625163021763872,0.292753164318402,0.00167230803637613,0
"104",1,0.00961538461538462,1.12365672322312e-12,-2.01649807962667e-12,-7.22200077518664e-13,1.76159087317274e-12,-2.13945527960391e-12,1.04147246382524e-12,-1.06084585560495e-12,4.21052082089091e-14,4.09949851842839e-14,-3.30721561248026e-13,-1.7519319328585e-13,-5.62744295606876e-14,2.84550161211428e-13,-4.61717469812939e-13,9.49223338819749e-14,2.08745347396455e-13,-3.1871597375166e-13,1.15884949206113e-13,-4.50065874325889e-15,1.75961184506598e-15,0.0339236040436937,0.532023882217239,0.422416717552076,0.0116357961869868,0,1.12365672322312e-12,-2.01649807962667e-12,-7.22200077518664e-13,1.76159087317274e-12,-2.13945527960391e-12,1.04147246382524e-12,-1.06084585560495e-12,4.21052082089091e-14,4.09949851842839e-14,-3.30721561248026e-13,-1.7519319328585e-13,-5.62744295606876e-14,2.84550161211428e-13,-4.61717469812939e-13,9.49223338819749e-14,2.08745347396455e-13,-3.1871597375166e-13,1.15884949206113e-13,-4.50065874325889e-15,1.75961184506598e-15,0.0339236040436937,0.532023882217239,0.422416717552076,0.0116357961869868,0
"105",1,0.00952380952380952,2.70494737719673e-12,-2.24220642053297e-12,-4.60076421404665e-13,1.28225208229082e-12,-2.08050243699631e-12,1.48930867638342e-12,-1.41284206556236e-12,2.91933144325185e-13,-4.75008921085873e-13,6.33701424668232e-13,-5.89889248558961e-13,-2.2722795867125e-13,5.5005305865663e-13,-6.25777207829969e-13,1.96440086419614e-13,2.20405291240233e-13,-3.3491091844251e-13,1.28445214533923e-13,-8.95426311223191e-15,-1.71588546322987e-16,0.0100514382351714,0.409484285832738,0.5430339763741,0.0374302995579878,0,2.70494737719673e-12,-2.24220642053297e-12,-4.60076421404665e-13,1.28225208229082e-12,-2.08050243699631e-12,1.48930867638342e-12,-1.41284206556236e-12,2.91933144325185e-13,-4.75008921085873e-13,6.33701424668232e-13,-5.89889248558961e-13,-2.2722795867125e-13,5.5005305865663e-13,-6.25777207829969e-13,1.96440086419614e-13,2.20405291240233e-13,-3.3491091844251e-13,1.28445214533923e-13,-8.95426311223191e-15,-1.71588546322987e-16,0.0100514382351714,0.409484285832738,0.5430339763741,0.0374302995579878,0
"106",1,0.00943396226415094,6.49258424800792e-13,-1.35358391162299e-12,-5.84976511674995e-13,8.14459610865015e-13,-1.91990867648428e-12,1.84474657771716e-12,-1.42610923070663e-12,2.96512814301764e-13,-1.4718781748968e-13,4.00443567194486e-13,-4.98240337876155e-13,-2.70672373403613e-13,4.61700122578179e-13,-5.60256702142325e-13,1.73566022665383e-13,2.51076937018979e-13,-3.66450793320983e-13,1.26576266828993e-13,-6.09570987436525e-15,1.09261151558585e-15,0.00125642977940228,0.280159968639498,0.631989204755342,0.0865943968257555,0,6.49258424800792e-13,-1.35358391162299e-12,-5.84976511674995e-13,8.14459610865015e-13,-1.91990867648428e-12,1.84474657771716e-12,-1.42610923070663e-12,2.96512814301764e-13,-1.4718781748968e-13,4.00443567194486e-13,-4.98240337876155e-13,-2.70672373403613e-13,4.61700122578179e-13,-5.60256702142325e-13,1.73566022665383e-13,2.51076937018979e-13,-3.66450793320983e-13,1.26576266828993e-13,-6.09570987436525e-15,1.09261151558585e-15,0.00125642977940228,0.280159968639498,0.631989204755342,0.0865943968257555,0
"107",1,0.00934579439252336,1.39599443116367e-12,-1.09678932602719e-12,-4.55802062759858e-13,8.8573592904595e-13,-1.0975109709932e-12,4.1838754682999e-13,-9.30422405787112e-13,-2.36699548850083e-13,-3.03590486083749e-13,3.04950509288915e-13,-2.92377233535035e-13,-4.12246625725032e-13,5.08447450808802e-13,-5.42583339369074e-13,2.18842305388378e-13,2.27869806357361e-13,-3.6454606694436e-13,1.18972973833786e-13,4.71270158314274e-15,-1.07956043193455e-14,1.20961725878777e-14,0.166666666666647,0.666666666666676,0.166666666666666,0,1.39599443116367e-12,-1.09678932602719e-12,-4.55802062759858e-13,8.8573592904595e-13,-1.0975109709932e-12,4.1838754682999e-13,-9.30422405787112e-13,-2.36699548850083e-13,-3.03590486083749e-13,3.04950509288915e-13,-2.92377233535035e-13,-4.12246625725032e-13,5.08447450808802e-13,-5.42583339369074e-13,2.18842305388378e-13,2.27869806357361e-13,-3.6454606694436e-13,1.18972973833786e-13,4.71270158314274e-15,-1.07956043193455e-14,1.20961725878777e-14,0.166666666666647,0.666666666666676,0.166666666666666,0
"108",1,0.00925925925925926,1.83464354819307e-12,-2.30848673510309e-12,-4.87110352054287e-13,8.05577826668014e-13,-1.69270153449474e-12,4.66293670342566e-13,-8.59895488147799e-13,-8.17679257636428e-14,-3.59851037856629e-13,5.50004486399303e-13,-6.66897093104524e-13,-4.73371342124551e-14,5.13339371011057e-13,-6.11639211500759e-13,1.36054362220861e-13,2.98160801603942e-13,-3.98155466929673e-13,1.28033868229682e-13,-3.9008509963856e-15,-6.37800901502616e-15,1.53620605819471e-14,0.08659439682573,0.631989204755347,0.280159968639512,0.00125642977939606,1.83464354819307e-12,-2.30848673510309e-12,-4.87110352054287e-13,8.05577826668014e-13,-1.69270153449474e-12,4.66293670342566e-13,-8.59895488147799e-13,-8.17679257636428e-14,-3.59851037856629e-13,5.50004486399303e-13,-6.66897093104524e-13,-4.73371342124551e-14,5.13339371011057e-13,-6.11639211500759e-13,1.36054362220861e-13,2.98160801603942e-13,-3.98155466929673e-13,1.28033868229682e-13,-3.9008509963856e-15,-6.37800901502616e-15,1.53620605819471e-14,0.08659439682573,0.631989204755347,0.280159968639512,0.00125642977939606
"109",1,0.00917431192660551,3.40205641435887e-12,-3.24329452183747e-12,3.03423952630055e-13,7.60447260717001e-13,-2.5363600109074e-12,1.83369985862214e-12,-2.06756833875943e-12,2.89879231729628e-13,-3.20354853755589e-13,3.3939517862791e-13,-5.82700554474513e-13,-1.75026659832156e-13,3.95891652793523e-13,-5.97209781627583e-13,1.87780346827537e-13,2.82477166657635e-13,-4.30670256401644e-13,1.5122365165654e-13,-1.50420041006294e-14,-4.11427619403937e-16,1.85892967685675e-14,0.0374302995579556,0.543033976374108,0.409484285832748,0.0100514382351685,3.40205641435887e-12,-3.24329452183747e-12,3.03423952630055e-13,7.60447260717001e-13,-2.5363600109074e-12,1.83369985862214e-12,-2.06756833875943e-12,2.89879231729628e-13,-3.20354853755589e-13,3.3939517862791e-13,-5.82700554474513e-13,-1.75026659832156e-13,3.95891652793523e-13,-5.97209781627583e-13,1.87780346827537e-13,2.82477166657635e-13,-4.30670256401644e-13,1.5122365165654e-13,-1.50420041006294e-14,-4.11427619403937e-16,1.85892967685675e-14,0.0374302995579556,0.543033976374108,0.409484285832748,0.0100514382351685
"110",1,0.00909090909090909,3.44269057706015e-12,-3.08109093793973e-12,8.8484775062625e-14,1.55381263411414e-12,-2.84100520886454e-12,1.1829426327381e-12,-1.39482869698782e-12,-2.10081951834695e-13,-3.03090885722668e-13,2.65648614217184e-13,-2.22821761042269e-13,-3.24656967976011e-13,4.62324623029531e-13,-5.33115218637192e-13,1.12340692304258e-13,3.03326808115401e-13,-4.36772146228392e-13,1.29291109068896e-13,7.42223123240127e-15,-1.84635293165591e-14,2.87333091347763e-14,0.0116357961869475,0.42241671755209,0.532023882217246,0.0339236040436936,3.44269057706015e-12,-3.08109093793973e-12,8.8484775062625e-14,1.55381263411414e-12,-2.84100520886454e-12,1.1829426327381e-12,-1.39482869698782e-12,-2.10081951834695e-13,-3.03090885722668e-13,2.65648614217184e-13,-2.22821761042269e-13,-3.24656967976011e-13,4.62324623029531e-13,-5.33115218637192e-13,1.12340692304258e-13,3.03326808115401e-13,-4.36772146228392e-13,1.29291109068896e-13,7.42223123240127e-15,-1.84635293165591e-14,2.87333091347763e-14,0.0116357961869475,0.42241671755209,0.532023882217246,0.0339236040436936
"111",1,0.00900900900900901,2.93876034618279e-12,-2.72382116861536e-12,-3.59712259978551e-14,8.22453216642316e-13,-2.48534526292588e-12,1.54254387041419e-12,-1.68420832835636e-12,4.07479605613048e-13,-6.08929573431283e-13,5.92359494788752e-13,-6.22904505753752e-13,-3.5647873541933e-13,4.19990431321793e-13,-6.85597412175554e-13,1.58099228153574e-13,3.19792803349372e-13,-4.75650768771985e-13,1.47949361095634e-13,-3.33999321255884e-15,-1.46472460896274e-14,3.33760796777938e-14,0.00167230803632745,0.29275316431842,0.625163021763875,0.0804115058813478,2.93876034618279e-12,-2.72382116861536e-12,-3.59712259978551e-14,8.22453216642316e-13,-2.48534526292588e-12,1.54254387041419e-12,-1.68420832835636e-12,4.07479605613048e-13,-6.08929573431283e-13,5.92359494788752e-13,-6.22904505753752e-13,-3.5647873541933e-13,4.19990431321793e-13,-6.85597412175554e-13,1.58099228153574e-13,3.19792803349372e-13,-4.75650768771985e-13,1.47949361095634e-13,-3.33999321255884e-15,-1.46472460896274e-14,3.33760796777938e-14,0.00167230803632745,0.29275316431842,0.625163021763875,0.0804115058813478
